DateRep	CountryExp	Altersgruppe	Ntotal	NewConfCases	NewDeaths	AllConfCases	AllDeaths	covid_inICU_upscaled	CountryExp2	NewConfCases7	NewDeaths7	covid_inICU_upscaled7	NewVaccinations	NewVaccinations_voll	NewVaccinations_1booster	NewVaccinations7	NewVaccinations_voll7	NewVaccinations_1booster7	AllVaccinations	AllVaccinations_voll	AllVaccinations_1booster	AllVaccinations_rel	AllVaccinations_vollrel	AllVaccinations_1boosterrel
2021-10-22	Sachsen	A15-A34	786243	359	0	68762	11	6.83132375832953	Sachsen	303.571428571429	0	6.71404955099496	469.93230490102	668.497684625089	64.03207821979	379.953713723173	538.389775318879	59.9980826130308	425394.172305444	405333.452217628	1809.54684184062	0.541046689516401	0.515532032994415	0.00230151090927438
2021-10-22	Sachsen	A35-A59	1351804	550	0	124411	300	43.9808998681631	Sachsen	462.714285714286	0.142857142857143	45.2980064477854	714.529027913834	1076.10592690459	121.410224798729	568.381825228712	850.440239749414	113.733231661573	779725.6551869	750465.127566555	3491.04154585199	0.576803778644612	0.555158238595651	0.00258250570781858
2021-10-22	Sachsen	A60-A79	1011120	189	2	58427	2950	53.5685210312076	Sachsen	155.428571428571	1.71428571428571	55.4939303756964	178.202456181492	268.776431843986	630.96	175.151764782871	255.311311188005	619.928571428571	792890.645489376	791058.199373552	22705.32	0.784170667664941	0.782358374251871	0.0224556135770235
2021-10-22	Sachsen	A80+	361987	94	4	35524	7012	14.7354138398915	Sachsen	69	2.85714285714286	15.4133086222555	63.7975438185079	96.2235681560141	325.04	62.7053780742714	91.4029745262803	319.357142857143	299876.354510624	298027.800626448	11696.68	0.828417469441235	0.823310783609488	0.0323124311094045
2021-10-22	Sachsen	all	4056941	1431	6	312212	10273	120	Sachsen	1184.85714285714	4.71428571428571	123.857142857143	1539	2238	1144	1241.57142857143	1847.57142857143	1115.42857142857	2329147	2270681	39743	0.574114092366638	0.559702741548374	0.00979629725943759
2021-10-22	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-23	Sachsen	A00-A14	545787	254	0	25342	0	1.10747330464604	Sachsen	187.285714285714	0	0.936921012682788	62.9193457444223	48.596242648131	NA	118.238677601017	111.807896619008	NA	31323.0918534001	25845.016458465	NA	0.057390688773093	0.0473536681131375	NA
2021-10-23	Sachsen	A15-A34	786243	388	0	69150	11	7.4906740265513	Sachsen	295.428571428571	0	6.89058234752801	269.418578710169	284.685510589571	24.2320427021392	377.105979582552	541.690234895975	63.9452756740396	425663.590884154	405618.137728217	1833.77888454275	0.54138935530638	0.515894116358705	0.00233233095180848
2021-10-23	Sachsen	A35-A59	1351804	606	0	125017	300	49.3095147513174	Sachsen	453.857142857143	0.142857142857143	46.4125999714235	412.662075545408	469.718246762298	47.7679572978608	560.704832091556	857.35901134216	121.789335570935	780138.317262446	750934.845813318	3538.80950314985	0.577109046328052	0.555505713707991	0.002617842159921
2021-10-23	Sachsen	A60-A79	1011120	231	4	58658	2954	59.8526522593319	Sachsen	152.571428571429	1.42857142857143	57.7441679034981	70.6918834438977	36.8186892936967	210.54	187.880511652978	266.882899251739	683.854285714286	792961.337372819	791095.018062846	22915.86	0.784240582099869	0.782394788020063	0.0226638381201044
2021-10-23	Sachsen	A80+	361987	92	6	35616	7018	17.2396856581533	Sachsen	66.5714285714286	2.57142857142857	16.3014430505819	25.3081165561023	13.1813107063033	108.46	67.2623454898791	95.5456721768327	352.288571428571	299901.662627181	298040.981937154	11805.14	0.828487383876163	0.82334719737768	0.0326120551290516
2021-10-23	Sachsen	all	4056941	1572	10	313784	10283	135	Sachsen	1155.71428571429	4.14285714285714	128.285714285714	841	853	391	1236	1873.28571428571	1224.14285714286	2329988	2271534	40134	0.57432139141289	0.55991299848827	0.00989267529402079
2021-10-23	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-24	Sachsen	A00-A14	545787	231	0	25573	0	1.03513522335985	Sachsen	206.142857142857	0	0.906829548419867	NA	5.62693335925728	NA	NA	117.069444695197	NA	NA	25850.6433918242	NA	NA	0.0473639778738303	NA
2021-10-24	Sachsen	A15-A34	786243	369	0	69519	11	6.8361293189566	Sachsen	335.714285714286	0	7.08843327020283	11.442909053788	20.8546494782206	2.35589304048576	380.892816947419	554.166715825404	70.0156306321507	425675.033793208	405638.992377696	1836.13477758324	0.541403909215354	0.515920640791327	0.00233532734483263
2021-10-24	Sachsen	A35-A59	1351804	556	0	125573	300	46.1713435919637	Sachsen	527.571428571429	0.142857142857143	48.0542699962609	22.557090946212	30.5184171625222	4.64410695951424	561.842164408172	872.049553765113	133.067881044041	780160.874353392	750965.36423048	3543.45361010937	0.577125732985989	0.555528289774612	0.00262127764831985
2021-10-24	Sachsen	A60-A79	1011120	206	0	58864	2954	57.6785022595223	Sachsen	187	1.42857142857143	60.6648748789261	NA	14.7274757174787	37.62	NA	263.095834067244	750.137142857143	NA	791109.745538563	22953.48	NA	0.782409353527339	0.022701044386423
2021-10-24	Sachsen	A80+	361987	67	0	35683	7018	16.2788896061975	Sachsen	77.8571428571429	2.42857142857143	17.4284494490475	NA	5.27252428252132	19.38	NA	94.1898802184701	386.434285714286	NA	298046.254461437	11824.52	NA	0.823361762884956	0.0326655929632832
2021-10-24	Sachsen	all	4056941	1428	0	315212	10283	128	Sachsen	1334.28571428571	4	134.142857142857	34	77	64	1247.57142857143	1900.57142857143	1342.28571428571	2330022	2271611	40198	0.574329772111549	0.559931978305822	0.00990845072679144
2021-10-24	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-25	Sachsen	A00-A14	545787	144	0	25717	0	0.832508796497999	Sachsen	234.428571428571	0	0.85551156834424	107.423273222184	106.911733825888	NA	126.204076771913	121.307913978793	NA	31430.5151266223	25957.5551256501	NA	0.0575875114772288	0.0475598633269941	NA
2021-10-25	Sachsen	A15-A34	786243	252	0	69771	11	6.70564651258721	Sachsen	387.571428571429	0	7.22679962514341	323.021004137554	424.172500423379	40.7232939855395	393.189324360201	559.031311474221	66.9555683040844	425998.054797345	406063.164878119	1876.85807156878	0.541814750398217	0.516460133671294	0.00238712213853577
2021-10-25	Sachsen	A35-A59	1351804	355	0	125928	300	46.9577847283914	Sachsen	629.857142857143	0	50.4772870565825	434.555722640261	634.915765750733	80.2767060144605	575.490152207561	873.660774546985	126.622997916552	780595.430076032	751600.279996231	3623.73031612383	0.57744719654331	0.55599797011714	0.0026806625192142
2021-10-25	Sachsen	A60-A79	1011120	125	0	58989	2954	60.892567145534	Sachsen	222.142857142857	1.71428571428571	64.7037734749506	83.9466115896285	157.583990177022	599.28	183.567465192859	275.193403406602	857.811428571429	793045.283984409	791267.32952874	23552.76	0.784323605491345	0.782565204455199	0.0232937336814621
2021-10-25	Sachsen	A80+	361987	51	1	35734	7019	17.6114928169894	Sachsen	81.1428571428571	3.28571428571429	18.8794854178364	30.0533884103715	56.4160098229781	308.72	65.718249092855	98.5208823076841	441.902857142857	299931.716015591	298102.67047126	12133.24	0.828570407267639	0.823517613812816	0.0335184412699904
2021-10-25	Sachsen	all	4056941	927	1	316139	10284	133	Sachsen	1555.28571428571	5	142.142857142857	979	1380	1029	1278.71428571429	1927.71428571429	1496.14285714286	2331001	2272991	41227	0.574571086934713	0.560272136074939	0.0101620901068071
2021-10-25	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-26	Sachsen	A00-A14	545787	0	0	25717	0	0.760137370242226	Sachsen	239.142857142857	0	0.835905650273444	130.44254605551	194.384970592524	5.11539396296116	127.592540847574	121.746376318476	5.33462513280235	31560.9576726778	26151.9400962426	45.5270062703543	0.057826510475108	0.0479160186963827	8.34153365147106e-05
2021-10-26	Sachsen	A15-A34	786243	0	0	69771	11	7.40583181292653	Sachsen	409.714285714286	0	7.52661122793437	495.778885895318	788.72364777183	88.013974751322	393.326409149039	551.27648552469	80.2131521679177	426493.833683241	406851.888525891	1964.8720463201	0.542445317393275	0.517463288736295	0.00249906459748462
2021-10-26	Sachsen	A35-A59	1351804	0	0	125928	300	51.2711825196176	Sachsen	665.714285714286	0	53.057529337434	731.778568049173	1188.89138163565	163.870631285717	565.443716744122	857.548566728262	153.445085050073	781327.208644081	752789.171377866	3787.60094740954	0.577988531358157	0.556877455147245	0.00280188618128778
2021-10-26	Sachsen	A60-A79	1011120	0	0	58989	2954	66.9919504643964	Sachsen	244.142857142857	1.57142857142857	68.6590236019337	209.130155188197	423.414926877512	1135.2	171.680288363751	278.770076080846	965.202857142857	793254.414139597	791690.744455618	24687.96	0.784530435694673	0.7829839627894	0.0244164490861619
2021-10-26	Sachsen	A80+	361987	0	0	35734	7019	20.5708978328173	Sachsen	89.4285714285714	3.85714285714286	20.4923587538531	74.8698448118027	151.585073122488	584.8	61.4625687791057	99.8013524905821	497.225714285714	300006.585860403	298254.255544382	12718.04	0.828777237470966	0.823936372147017	0.0351339688994356
2021-10-26	Sachsen	all	4056941	0	0	316139	10284	147	Sachsen	1648.42857142857	5.42857142857143	150.571428571429	1642	2747	1977	1268.85714285714	1909.14285714286	1698.57142857143	2332643	2275738	43204	0.574975825381735	0.560949247228392	0.010649403084738
2021-10-26	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-27	Sachsen	A00-A14	545787	343	0	26060	0	0.642397620586705	Sachsen	240.714285714286	0	0.796542984338379	148.346424925874	157.554134059204	2.55769698148058	123.719456847046	122.915609224295	8.18463034073786	31709.3040976037	26309.4942303019	48.0847032518349	0.0580983132570099	0.048204691995782	8.81015913750876e-05
2021-10-27	Sachsen	A15-A34	786243	605	0	70376	11	7.64874720632065	Sachsen	430.714285714286	0	7.82552202058195	556.29075019962	814.471147209139	114.852056664554	394.040839903264	550.133232763711	92.3291735189873	427050.12443344	407666.3596731	2079.72410298466	0.543152847699045	0.518499191309939	0.00264514164575666
2021-10-27	Sachsen	A35-A59	1351804	1057	0	126985	300	55.3627013269388	Sachsen	702.428571428571	0	54.9854471687602	817.362824874506	1308.97471873166	221.590246353965	560.799609784607	853.094015154851	177.329063699003	782144.571468956	754098.146096598	4009.19119376351	0.578593177316354	0.557845772091663	0.00296580805631845
2021-10-27	Sachsen	A60-A79	1011120	378	2	59367	2956	74.3269230769232	Sachsen	264.285714285714	1.71428571428571	71.8779113692256	278.349291060347	482.324829747427	1636.8	154.638495033526	284.029888837089	1015.17428571429	793532.763430658	792173.069285365	26324.76	0.7848057237822	0.783460983152707	0.0260352480417755
2021-10-27	Sachsen	A80+	361987	139	4	35873	7023	22.0192307692307	Sachsen	98	3.71428571428571	21.9431478856653	99.6507089396529	172.675170252573	843.2	55.3615049664738	101.684396877197	522.968571428572	300106.236569342	298426.930714635	13561.24	0.829052525558494	0.824413392510324	0.0374633343186358
2021-10-27	Sachsen	all	4056941	2522	6	318661	10290	160	Sachsen	1736	5.42857142857143	157.428571428571	1900	2936	2819	1265.85714285714	1911.85714285714	1810.28571428571	2334543	2278674	46023	0.575444158542113	0.561672945206746	0.0113442616000578
2021-10-27	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-28	Sachsen	A00-A14	545787	430	0	26490	0	0.727087160668553	Sachsen	241.428571428571	0	0.741731259020389	180.573406892529	207.684994896223	9.71924852962621	129.711775489372	160.696447493594	11.1077126052871	31889.8775044962	26517.1792251981	57.8039517814611	0.0584291628501525	0.0485852158904446	0.00010590935984452
2021-10-28	Sachsen	A15-A34	786243	740	0	71116	11	7.66924474033204	Sachsen	437.714285714286	0	8.19113261293085	626.440837623941	911.814040222321	134.47963876476	392.646535858894	547.827109421247	123.759099161209	427676.565271064	408578.173713322	2214.20374174942	0.543949599896043	0.519658901527037	0.00281618245472381
2021-10-28	Sachsen	A35-A59	1351804	1285	0	128270	300	60.2875826096855	Sachsen	708.285714285714	0	57.3320484418318	894.98575548353	1406.50096488146	246.801112705614	558.05105668612	850.061128977209	238.460675717099	783039.557224439	755504.64706148	4255.99230646912	0.579255245009217	0.558886234292456	0.00314837972551429
2021-10-28	Sachsen	A60-A79	1011120	426	4	59793	2960	79.615298087739	Sachsen	268.571428571429	1.85714285714286	75.5760464465427	231.221368764415	542.707480189089	1754.28	161.686644126891	313.905625292546	1010.27142857143	793763.984799422	792715.776765554	28079.04	0.785034402246442	0.783997722095849	0.0277702349869452
2021-10-28	Sachsen	A80+	361987	125	8	35998	7031	23.7007874015748	Sachsen	105.285714285714	4	23.5876126682457	82.7786312355847	194.292519810911	903.72	57.8847844445376	112.380088993169	520.442857142857	300189.015200578	298621.223234446	14464.96	0.829281204022736	0.824950131453466	0.0399598880622785
2021-10-28	Sachsen	all	4056941	3007	12	321668	10302	172	Sachsen	1761.28571428571	5.85714285714286	165.428571428571	2016	3263	3049	1261.71428571429	1902.85714285714	1801.85714285714	2336559	2281937	49072	0.575941084674389	0.562477245786912	0.0120958130768971
2021-10-28	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-29	Sachsen	A00-A14	545787	272	0	26762	0	0.746600075912728	Sachsen	240.428571428571	0	0.707991099954407	150.904121907354	131.465624848102	NA	134.096398886196	188.173420780357	NA	32040.7816264035	26648.6448500462	NA	0.0587056518869147	0.048826089390268	NA
2021-10-29	Sachsen	A15-A34	786243	514	0	71630	11	8.93000497786628	Sachsen	437.142857142857	0	8.60499911767736	470.891898422884	614.213902978373	156.835165266623	398.644122802047	577.491192202993	176.407001811378	428147.457169487	409192.387616301	2371.03890701604	0.544548513843032	0.520440102635318	0.00301565661890286
2021-10-29	Sachsen	A35-A59	1351804	801	0	129071	300	62.0425958341235	Sachsen	715	0	60.0526345703735	644.203979669761	963.320472173526	309.164834733377	570.561712168893	864.656893707111	335.228700322487	783683.761204109	756467.967533653	4565.1571412025	0.579731796328543	0.559598852743188	0.00337708509606607
2021-10-29	Sachsen	A60-A79	1011120	343	1	60136	2961	81.2552719200888	Sachsen	274.714285714286	1.85714285714286	79.8760042864278	150.220252318283	293.8131405637	1382.7	185.250605274857	358.824426230856	1136.70857142857	793914.20505174	793009.589906118	29461.74	0.785182970420663	0.784288303966016	0.02913772845953
2021-10-29	Sachsen	A80+	361987	152	8	36150	7039	26.025527192009	Sachsen	106	3.85714285714286	25.4726566398527	53.7797476817174	105.1868594363	712.3	66.3208232965717	128.461288054859	585.577142857143	300242.79494826	298726.410093882	15177.26	0.829429772196956	0.825240713323633	0.0419276382853528
2021-10-29	Sachsen	all	4056941	2083	9	323751	10311	179	Sachsen	1773.42857142857	5.71428571428571	174.714285714286	1470	2108	2561	1286.85714285714	1983.28571428571	2070.14285714286	2338029	2284045	51633	0.57630342664584	0.562996849103795	0.0127270768788602
2021-10-29	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-30	Sachsen	A00-A14	545787	265	0	27027	0	0.831934643100584	Sachsen	253.285714285714	0	0.659021738999491	85.4270791814514	56.7808729888689	NA	146.007959114234	204.908066744901	NA	32126.208705585	26705.425723035	NA	0.0588621727992513	0.0489301242481683	NA
2021-10-30	Sachsen	A15-A34	786243	535	0	72165	11	9.58304957508437	Sachsen	468.857142857143	0	8.9883007699857	274.41959398974	276.682741262715	109.044192159627	403.825656779	597.469484959981	241.687455477903	428421.876763477	409469.070357563	2480.08309917567	0.54489754028141	0.52079200750603	0.00315434681030631
2021-10-30	Sachsen	A35-A59	1351804	863	0	129934	300	62.8049395706011	Sachsen	757.428571428571	0.142857142857143	62.5788038983506	380.153326828809	438.536385748416	214.955807840373	578.712593771305	875.840661487165	457.58670205173	784063.914530938	756906.503919401	4780.11294904287	0.580013015593191	0.559923261004851	0.00353609913052696
2021-10-30	Sachsen	A60-A79	1011120	372	5	60508	2966	82.3848666303757	Sachsen	293.428571428571	1.85714285714286	83.8133244328514	58.9099028699147	73.6373785873934	560.34	204.185931197329	391.540461574683	1395.9	793973.11495461	793083.227284705	30022.08	0.785241232449769	0.784361131502399	0.0296919060052219
2021-10-30	Sachsen	A80+	361987	152	5	36302	7044	27.3952095808383	Sachsen	116.857142857143	5.14285714285714	26.5319777312414	21.0900971300853	26.3626214126066	288.66	73.0997830883849	140.173824139602	719.1	300263.88504539	298752.772715295	15465.92	0.829488034226063	0.825313540860016	0.042725070237329
2021-10-30	Sachsen	all	4056941	2185	10	325936	10321	183	Sachsen	1890	7.14285714285714	182.571428571429	820	872	1173	1309	2038.85714285714	2596.57142857143	2338849	2284917	52806	0.576505549378214	0.563211789375295	0.0130162109826098
2021-10-30	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-31	Sachsen	A00-A14	545787	236	0	27263	0	0.651453146133927	Sachsen	264.285714285714	0	0.642333732003199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-10-31	Sachsen	A15-A34	786243	418	0	72583	11	9.39540346539888	Sachsen	486.285714285714	0	9.50293119282466	1.68278074320411	4.71178608097152	NA	429.585315250198	649.773012742844	NA	428423.55954422	409473.782143644	NA	0.544899680562142	0.520798000292078	NA
2021-10-31	Sachsen	A35-A59	1351804	597	0	130531	300	62.5975525034646	Sachsen	773.142857142857	0.428571428571429	65.4695809474268	3.31721925679589	9.28821391902848	NA	611.884786339264	937.540939663569	NA	784067.231750195	756915.79213332	NA	0.580015469513476	0.559930131981649	NA
2021-10-31	Sachsen	A60-A79	1011120	236	1	60744	2967	83.5654478007418	Sachsen	302.857142857143	2.14285714285714	87.7901394804566	NA	NA	3.3	NA	NA	1719.96	NA	NA	30025.38	NA	NA	0.0296951697127937
2021-10-31	Sachsen	A80+	361987	118	2	36420	7046	27.7901430842607	Sachsen	120	6.57142857142857	28.1664432187172	NA	NA	1.7	NA	NA	886.04	NA	NA	15467.62	NA	NA	0.0427297665385774
2021-10-31	Sachsen	all	4056941	1605	3	327541	10324	184	Sachsen	1946.85714285714	9.14285714285714	191.571428571429	5	14	5	1389.57142857143	2207.85714285714	3266.85714285714	2338854	2284931	52811	0.576506781833899	0.563215240251214	0.013017443438295
2021-10-31	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-11-01	Sachsen	A00-A14	545787	137	0	27400	0	0.596327683036129	Sachsen	286	0	0.624182070451239	104.865576240704	270.092801244349	3.0692363777767	165.007993833804	226.465798445952	14.5423342661324	32231.0742818257	26975.5185242794	60.8731881592378	0.0590543092485268	0.0494249927614241	0.000111532865676973
2021-11-01	Sachsen	A15-A34	786243	248	0	72831	11	9.60271204581278	Sachsen	543.428571428571	0	10.1311618162251	365.004112739624	631.821079895604	222.36537253604	468.910259536852	695.492523853675	326.702184201258	428788.56365696	410105.60322354	2702.44847171171	0.545363918860912	0.521601595465448	0.00343716697218507
2021-11-01	Sachsen	A35-A59	1351804	402	0	130933	300	66.0018876281835	Sachsen	837.857142857143	0.571428571428571	68.3176373190452	522.130311019673	737.086118860046	432.565391086184	662.306519042562	1000.56810554269	618.708780238959	784589.362061215	757652.878252181	5212.67834012906	0.580401716566318	0.560475393068951	0.00385609033567666
2021-11-01	Sachsen	A60-A79	1011120	168	0	60912	2967	90.9922720247295	Sachsen	338.857142857143	3	92.120726420716	120.028927097451	223.857630905676	1484.34	214.810752964939	415.209618977774	2070.13714285714	794093.143881708	793307.084915611	31509.72	0.785359941334073	0.784582527213002	0.0311631853785901
2021-11-01	Sachsen	A80+	361987	56	0	36476	7046	30.806800618238	Sachsen	142.285714285714	6.71428571428571	29.6634352307053	42.9710729025487	80.142369094324	764.66	76.9035327493467	148.647523879369	1066.43428571429	300306.856118292	298832.915084389	16232.28	0.829606743110367	0.82553493657062	0.044842162840102
2021-11-01	Sachsen	all	4056941	1012	0	328553	10324	198	Sachsen	2148.42857142857	10.4285714285714	200.857142857143	1155	1943	2907	1517.28571428571	2351.42857142857	4039.57142857143	2340009	2286874	55718	0.576791479097182	0.563694172530485	0.0137339931736745
2021-11-01	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-11-02	Sachsen	A00-A14	545787	90	0	27490	0	0.417351843557815	Sachsen	322.285714285714	0	0.658800020672778	138.115636999951	299.250546833228	26.0885092111019	158.284904625341	216.892704029553	16.2231065682483	32369.1899188256	27274.7690711126	86.9616973703398	0.0593073670109871	0.0499732845800882	0.000159332665252818
2021-11-02	Sachsen	A15-A34	786243	222	0	73053	11	10.0889433790849	Sachsen	617.428571428571	0	10.5958619335147	532.049623733987	928.571697070743	409.258612536717	487.019582221861	711.316638697223	411.967451662936	429320.613280694	411034.174920611	3111.70708424842	0.546040617570768	0.522782619267339	0.00395769130440388
2021-11-02	Sachsen	A35-A59	1351804	297	1	131230	301	68.9543678154571	Sachsen	954	0.571428571428571	71.2599527730141	788.834739266062	1267.17775609603	757.652878252181	702.68181628242	1029.28574653724	789.40340542437	785378.196800481	758920.056008277	5970.33121838124	0.580985258810065	0.561412790617779	0.00441656572874561
2021-11-02	Sachsen	A60-A79	1011120	131	0	61043	2967	94.5531914893618	Sachsen	390.714285714286	3.28571428571429	97.2143312659284	248.89433962539	472.015596745192	2949.54	216.704285557186	390.804087788809	2350.26	794342.038221333	793779.100512356	34459.26	0.785606098407047	0.785049351721216	0.0340802872062663
2021-11-02	Sachsen	A80+	361987	76	9	36552	7055	27.9861454725383	Sachsen	159.142857142857	6.42857142857143	31.1281968640129	89.1056603746103	168.984403254808	1519.46	77.581428728528	139.910197925476	1210.74	300395.961778667	299001.899487644	17751.74	0.829852900183341	0.826001761078833	0.0490397168959106
2021-11-02	Sachsen	all	4056941	816	10	329369	10334	202	Sachsen	2443.57142857143	10.2857142857143	210.857142857143	1797	3136	5662	1591.57142857143	2412.42857142857	4707.85714285714	2341806	2290010	61380	0.577234423670445	0.564467168736247	0.015129625991603
2021-11-02	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-11-03	Sachsen	A00-A14	545787	420	0	27910	0	0.52558157161266	Sachsen	342.142857142857	0	0.666308239176131	213.823467651777	311.527492344335	28.6462061925825	158.211827568727	210.754231274	16.2231065682483	32583.0133864774	27586.296563457	115.607903562922	0.0596991379173147	0.0505440704220822	0.00021181871968904
2021-11-03	Sachsen	A15-A34	786243	727	0	73780	11	11.2511601661933	Sachsen	659.571428571429	0	11.0429605773287	736.608359498005	1180.59584168918	544.977150417003	517.228928888563	718.720088831888	442.781308243827	430057.221640192	412214.7707623	3656.68423466543	0.546977488690127	0.524284185375641	0.00465083216596577
2021-11-03	Sachsen	A35-A59	1351804	1167	2	132397	303	75.5981406704724	Sachsen	1004.71428571429	0.571428571428571	73.9929231831379	1049.56817285022	1740.87666596648	1020.37664339041	744.763111997202	1035.35151889252	845.606577403797	786427.764973331	760660.932674243	6990.70786177165	0.581761679188204	0.56270060798329	0.00517139160837788
2021-11-03	Sachsen	A60-A79	1011120	444	4	61487	2971	102.16462841016	Sachsen	407.285714285714	3.14285714285714	102.103568584515	341.677436645505	652.427174284306	3905.22	209.130155188197	362.506295160225	2416.82571428571	794683.715657979	794431.527686641	38364.48	0.785944018175863	0.785694603693568	0.0379425587467363
2021-11-03	Sachsen	A80+	361987	161	14	36713	7069	33.4604891815616	Sachsen	169.571428571429	7.57142857142857	32.4799537015562	122.322563354495	233.572825715694	2011.78	74.8698448118027	129.779419125489	1245.03142857143	300518.284342021	299235.472313359	19763.52	0.830190819952157	0.826647013051185	0.0545973197932522
2021-11-03	Sachsen	all	4056941	2920	20	332289	10354	223	Sachsen	2583.57142857143	11.2857142857143	220.285714285714	2464	4119	7511	1680.57142857143	2434.71428571429	4918.42857142857	2344270	2294129	68891	0.577841777832115	0.565482465729721	0.0169810209219212
2021-11-03	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-11-04	Sachsen	A00-A14	545787	582	0	28492	0	0.600025529804828	Sachsen	360.857142857143	0	0.73535732095303	281.346667962864	308.458255966558	26.600048607398	147.469500246509	204.469604405219	22.9461957767115	32864.3600544403	27894.7548194235	142.20795217032	0.0602146259519561	0.0511092327582436	0.000260555770236961
2021-11-04	Sachsen	A15-A34	786243	1140	0	74920	11	12.0668591041354	Sachsen	699	0	11.5448909655676	901.715447630523	1231.85061799813	709.955157728035	521.942012650034	724.88790037011	430.953763591592	430958.937087822	413446.621380298	4366.63939239346	0.548124354795937	0.525850940969011	0.0055538038397715
2021-11-04	Sachsen	A35-A59	1351804	1738	1	134135	304	80.2239772110143	Sachsen	1056	0.714285714285714	77.0656877372583	1247.93788440661	1847.69112603531	1349.44479366457	751.302772817743	1044.07106665324	822.291264913175	787675.702857737	762508.623800278	8340.15265543622	0.58268484399938	0.564067441581974	0.00616964638027127
2021-11-04	Sachsen	A60-A79	1011120	678	10	62165	2981	109.929406669554	Sachsen	428	3.28571428571429	107.293101908689	352.723043433614	648.008931569062	4205.52	202.818379880706	354.195791005362	2467.55142857143	795036.438701412	795079.53661821	42570	0.786292862075137	0.786335486013737	0.0421018276762402
2021-11-04	Sachsen	A80+	361987	281	9	36994	7078	34.1797314854916	Sachsen	177	7.42857142857143	33.6466763532461	126.276956566386	231.991068430938	2166.48	72.610191547865	126.804208994638	1271.16285714286	300644.561298588	299467.46338179	21930	0.830539663851431	0.827287895371354	0.0605822861041971
2021-11-04	Sachsen	all	4056941	4418	21	336707	10375	237	Sachsen	2721.14285714286	11.4285714285714	230.285714285714	2910	4268	8458	1696.14285714286	2454.42857142857	5006.42857142857	2347180	2298397	77349	0.578559067040906	0.566534489902614	0.0190658429590176
2021-11-04	Sachsen	unbekannt	NA	0	0	1	0	NA	Sachsen	0.142857142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2021-11-05	Sachsen	A00-A14	545787	526	0	29018	0	0.988925727463502	Sachsen	388.142857142857	0	0.814988967145944	133.511782433286	140.673333981432	NA	151.196430133809	184.008028553374	NA	32997.8718368736	28035.4281534049	NA	0.0604592484556678	0.0513669767755644	NA
2021-11-05	Sachsen	A15-A34	786243	1032	0	75952	11	12.1829057988929	Sachsen	755.285714285714	0	12.0697646061898	597.657157217943	724.982706883212	731.336510996508	539.299599142722	704.916761173702	486.559986380502	431556.59424504	414171.604087181	5097.97590338997	0.548884497852496	0.526773025753083	0.00648396984569652
2021-11-05	Sachsen	A35-A59	1351804	1614	0	135749	304	82.6388040119056	Sachsen	1126.42857142857	0.714285714285714	79.8765741989362	926.831060348771	1164.34395913536	1441.66348900349	778.503970723469	1043.21806741578	932.043833466593	788602.533918086	763672.967759414	9781.81614443971	0.583370469326978	0.56492876760197	0.0072361201360846
