DateRep	isoweek	LINEAGE_model	N_filtered	proz	proz7d	proz14d	proz28d	proz28dadapt	filter	proz_rescaled	region_name
2022-11-04	44	BA.2.75+BQ.1*	96	0.148475480943117	0.128503924447955	0.140716659515497	0.148475480943117	0.140716659515497	FALSE	0.148475480943117	Deutschland
2022-11-05	44	BA.2.75+BQ.1*	44	0.155806162256189	0.138419541242892	0.14633724045101	0.155806162256189	0.14633724045101	FALSE	0.155806162256189	Deutschland
2022-11-06	44	BA.2.75+BQ.1*	33	0.164664061603219	0.143854724023923	0.150403466002647	0.164664061603219	0.150403466002647	FALSE	0.164664061603219	Deutschland
2022-11-07	45	BA.2.75+BQ.1*	159	0.171731719031701	0.151260249731297	0.157995050484566	0.171731719031701	0.157995050484566	FALSE	0.171731719031701	Deutschland
2022-11-08	45	BA.2.75+BQ.1*	137	0.18003781123747	0.157294886728171	0.167853104545698	0.18003781123747	0.167853104545698	FALSE	0.18003781123747	Deutschland
2022-11-09	45	BA.2.75+BQ.1*	131	0.189072533545533	0.166897504533703	0.177884110996471	0.189072533545533	0.177884110996471	FALSE	0.189072533545533	Deutschland
2022-11-10	45	BA.2.75+BQ.1*	133	0.197826132529645	0.176609877546568	0.184317805529266	0.197826132529645	0.184317805529266	FALSE	0.197826132529645	Deutschland
2022-11-11	45	BA.2.75+BQ.1*	132	0.205219188308194	0.187486176521177	0.194556817693824	0.205219188308194	0.194556817693824	FALSE	0.205219188308194	Deutschland
2022-11-12	45	BA.2.75+BQ.1*	92	0.212912878297033	0.197286667848505	0.204118704632258	0.212912878297033	0.204118704632258	FALSE	0.212912878297033	Deutschland
2022-11-13	45	BA.2.75+BQ.1*	75	0.219327028507086	0.211913497969019	0.217746329595287	0.219327028507086	0.217746329595287	FALSE	0.219327028507086	Deutschland
2022-11-14	46	BA.2.75+BQ.1*	231	0.227950366815359	0.217375361327235	0.227070341884571	0.227950366815359	0.227070341884571	FALSE	0.227950366815359	Deutschland
2022-11-15	46	BA.2.75+BQ.1*	181	0.238005161509358	0.231818748659477	0.236942665802122	0.238005161509358	0.236942665802122	FALSE	0.238005161509358	Deutschland
2022-11-16	46	BA.2.75+BQ.1*	221	0.24627506398815	0.241339904730813	0.249200961955641	0.24627506398815	0.249200961955641	FALSE	0.24627506398815	Deutschland
2022-11-17	46	BA.2.75+BQ.1*	257	0.255118317790964	0.258882781644005	0.260433814299637	0.255118317790964	0.260433814299637	FALSE	0.255118317790964	Deutschland
2022-11-18	46	BA.2.75+BQ.1*	213	0.264156408966788	0.266654507247964	0.26972171710089	0.264156408966788	0.26972171710089	FALSE	0.264156408966788	Deutschland
2022-11-19	46	BA.2.75+BQ.1*	128	0.274845644010399	0.276598663755739	0.279488516143057	0.274845644010399	0.279488516143057	FALSE	0.274845644010399	Deutschland
2022-11-20	46	BA.2.75+BQ.1*	111	0.283999305474985	0.286488425942263	0.288250591011526	0.283999305474985	0.288250591011526	FALSE	0.283999305474985	Deutschland
2022-11-21	47	BA.2.75+BQ.1*	449	0.293177572345852	0.303492267272039	0.297905683146151	0.293177572345852	0.297905683146151	FALSE	0.293177572345852	Deutschland
2022-11-22	47	BA.2.75+BQ.1*	317	0.303473174840697	0.307624685542304	0.308157218473018	0.303473174840697	0.308157218473018	FALSE	0.303473174840697	Deutschland
2022-11-23	47	BA.2.75+BQ.1*	305	0.31282346243948	0.3176371275553	0.31466601697983	0.31282346243948	0.31466601697983	FALSE	0.31282346243948	Deutschland
2022-11-24	47	BA.2.75+BQ.1*	351	0.321666088063472	0.317618400379047	0.325918830052662	0.321666088063472	0.325918830052662	FALSE	0.321666088063472	Deutschland
