DateRep,Altersgruppe,variable,value,variable2,country
2021-06-26,all,AllVaccinations_vollrel,0.355197137741431,Basic Immunisation,Germany
2021-06-27,all,AllVaccinations_vollrel,0.357521591207151,Basic Immunisation,Germany
2021-06-28,all,AllVaccinations_vollrel,0.362058237943535,Basic Immunisation,Germany
2021-06-29,all,AllVaccinations_vollrel,0.369027148820376,Basic Immunisation,Germany
2021-06-30,all,AllVaccinations_vollrel,0.37653227499849,Basic Immunisation,Germany
2021-07-01,all,AllVaccinations_vollrel,0.382624594295443,Basic Immunisation,Germany
2021-07-02,all,AllVaccinations_vollrel,0.388047248758767,Basic Immunisation,Germany
2021-07-03,all,AllVaccinations_vollrel,0.390682819900578,Basic Immunisation,Germany
2021-07-04,all,AllVaccinations_vollrel,0.392631926263127,Basic Immunisation,Germany
2021-07-05,all,AllVaccinations_vollrel,0.39665382362734,Basic Immunisation,Germany
2021-07-06,all,AllVaccinations_vollrel,0.403230707712682,Basic Immunisation,Germany
2021-07-07,all,AllVaccinations_vollrel,0.411892685122082,Basic Immunisation,Germany
2021-07-08,all,AllVaccinations_vollrel,0.419041260413937,Basic Immunisation,Germany
2021-07-09,all,AllVaccinations_vollrel,0.425206227149383,Basic Immunisation,Germany
2021-07-10,all,AllVaccinations_vollrel,0.42804190644821,Basic Immunisation,Germany
2021-07-11,all,AllVaccinations_vollrel,0.42987811525198,Basic Immunisation,Germany
2021-07-12,all,AllVaccinations_vollrel,0.433635687057828,Basic Immunisation,Germany
2021-07-13,all,AllVaccinations_vollrel,0.441212366332952,Basic Immunisation,Germany
2021-07-14,all,AllVaccinations_vollrel,0.451222885119242,Basic Immunisation,Germany
2021-07-15,all,AllVaccinations_vollrel,0.458416136000238,Basic Immunisation,Germany
2021-07-16,all,AllVaccinations_vollrel,0.464217913646139,Basic Immunisation,Germany
2021-07-17,all,AllVaccinations_vollrel,0.466479929518636,Basic Immunisation,Germany
2021-07-18,all,AllVaccinations_vollrel,0.467813089986101,Basic Immunisation,Germany
2021-07-19,all,AllVaccinations_vollrel,0.471096932186821,Basic Immunisation,Germany
2021-07-20,all,AllVaccinations_vollrel,0.477306586537139,Basic Immunisation,Germany
2021-07-21,all,AllVaccinations_vollrel,0.484996884914877,Basic Immunisation,Germany
2021-07-22,all,AllVaccinations_vollrel,0.49125291048235,Basic Immunisation,Germany
2021-07-23,all,AllVaccinations_vollrel,0.496308695982568,Basic Immunisation,Germany
2021-07-24,all,AllVaccinations_vollrel,0.498082635553344,Basic Immunisation,Germany
2021-07-25,all,AllVaccinations_vollrel,0.498985659689069,Basic Immunisation,Germany
2021-07-26,all,AllVaccinations_vollrel,0.502054686264262,Basic Immunisation,Germany
2021-07-27,all,AllVaccinations_vollrel,0.507897495702936,Basic Immunisation,Germany
2021-07-28,all,AllVaccinations_vollrel,0.515145054783276,Basic Immunisation,Germany
2021-07-29,all,AllVaccinations_vollrel,0.520841547157862,Basic Immunisation,Germany
2021-07-30,all,AllVaccinations_vollrel,0.525300736163516,Basic Immunisation,Germany
2021-07-31,all,AllVaccinations_vollrel,0.526882829254191,Basic Immunisation,Germany
2021-08-01,all,AllVaccinations_vollrel,0.527725267759205,Basic Immunisation,Germany
2021-08-02,all,AllVaccinations_vollrel,0.530411431149608,Basic Immunisation,Germany
2021-08-03,all,AllVaccinations_vollrel,0.535323821838272,Basic Immunisation,Germany
2021-08-04,all,AllVaccinations_vollrel,0.541332538256164,Basic Immunisation,Germany
2021-08-05,all,AllVaccinations_vollrel,0.546553641474801,Basic Immunisation,Germany
2021-08-06,all,AllVaccinations_vollrel,0.550602680912956,Basic Immunisation,Germany
2021-08-07,all,AllVaccinations_vollrel,0.552130020852256,Basic Immunisation,Germany
2021-08-08,all,AllVaccinations_vollrel,0.553120147354644,Basic Immunisation,Germany
2021-08-09,all,AllVaccinations_vollrel,0.555929670689438,Basic Immunisation,Germany
2021-08-10,all,AllVaccinations_vollrel,0.560487326377162,Basic Immunisation,Germany
2021-08-11,all,AllVaccinations_vollrel,0.565934633588195,Basic Immunisation,Germany
2021-08-12,all,AllVaccinations_vollrel,0.570338035229642,Basic Immunisation,Germany
2021-08-13,all,AllVaccinations_vollrel,0.573883340864848,Basic Immunisation,Germany
2021-08-14,all,AllVaccinations_vollrel,0.575409826977276,Basic Immunisation,Germany
2021-08-15,all,AllVaccinations_vollrel,0.576303759660675,Basic Immunisation,Germany
2021-08-16,all,AllVaccinations_vollrel,0.578505622828762,Basic Immunisation,Germany
2021-08-17,all,AllVaccinations_vollrel,0.58183488621392,Basic Immunisation,Germany
2021-08-18,all,AllVaccinations_vollrel,0.585599817766889,Basic Immunisation,Germany
2021-08-19,all,AllVaccinations_vollrel,0.588541323494907,Basic Immunisation,Germany
2021-08-20,all,AllVaccinations_vollrel,0.590815653715528,Basic Immunisation,Germany
2021-08-21,all,AllVaccinations_vollrel,0.591785216218607,Basic Immunisation,Germany
2021-08-22,all,AllVaccinations_vollrel,0.592402352661019,Basic Immunisation,Germany
2021-08-23,all,AllVaccinations_vollrel,0.594039427391952,Basic Immunisation,Germany
2021-08-24,all,AllVaccinations_vollrel,0.596364530247124,Basic Immunisation,Germany
2021-08-25,all,AllVaccinations_vollrel,0.59895514920799,Basic Immunisation,Germany
2021-08-26,all,AllVaccinations_vollrel,0.601066398496081,Basic Immunisation,Germany
2021-08-27,all,AllVaccinations_vollrel,0.602812342166044,Basic Immunisation,Germany
2021-08-28,all,AllVaccinations_vollrel,0.603609708232807,Basic Immunisation,Germany
2021-08-29,all,AllVaccinations_vollrel,0.604137637805703,Basic Immunisation,Germany
2021-08-30,all,AllVaccinations_vollrel,0.60539929327908,Basic Immunisation,Germany
2021-08-31,all,AllVaccinations_vollrel,0.607206989075622,Basic Immunisation,Germany
2021-09-01,all,AllVaccinations_vollrel,0.609277266699594,Basic Immunisation,Germany
2021-09-02,all,AllVaccinations_vollrel,0.610988864882992,Basic Immunisation,Germany
2021-09-03,all,AllVaccinations_vollrel,0.6123634780438,Basic Immunisation,Germany
2021-09-04,all,AllVaccinations_vollrel,0.613012602929581,Basic Immunisation,Germany
2021-09-05,all,AllVaccinations_vollrel,0.613376140765313,Basic Immunisation,Germany
2021-09-06,all,AllVaccinations_vollrel,0.61429529140576,Basic Immunisation,Germany
2021-09-07,all,AllVaccinations_vollrel,0.615785652223496,Basic Immunisation,Germany
2021-09-08,all,AllVaccinations_vollrel,0.617510719225154,Basic Immunisation,Germany
2021-09-09,all,AllVaccinations_vollrel,0.619145256526932,Basic Immunisation,Germany
2021-09-10,all,AllVaccinations_vollrel,0.620540614073008,Basic Immunisation,Germany
2021-09-11,all,AllVaccinations_vollrel,0.621251635394135,Basic Immunisation,Germany
2021-09-12,all,AllVaccinations_vollrel,0.621664923677318,Basic Immunisation,Germany
2021-09-13,all,AllVaccinations_vollrel,0.622655146385551,Basic Immunisation,Germany
2021-09-14,all,AllVaccinations_vollrel,0.624207283381327,Basic Immunisation,Germany
2021-09-15,all,AllVaccinations_vollrel,0.626058512322604,Basic Immunisation,Germany
2021-09-16,all,AllVaccinations_vollrel,0.627777241764242,Basic Immunisation,Germany
2021-09-17,all,AllVaccinations_vollrel,0.629238319927991,Basic Immunisation,Germany
2021-09-18,all,AllVaccinations_vollrel,0.629987595098125,Basic Immunisation,Germany
2021-09-19,all,AllVaccinations_vollrel,0.630421675869497,Basic Immunisation,Germany
2021-09-20,all,AllVaccinations_vollrel,0.63143024984261,Basic Immunisation,Germany
2021-09-21,all,AllVaccinations_vollrel,0.633000485562924,Basic Immunisation,Germany
2021-09-22,all,AllVaccinations_vollrel,0.634773390920869,Basic Immunisation,Germany
2021-09-23,all,AllVaccinations_vollrel,0.636466625813656,Basic Immunisation,Germany
2021-09-24,all,AllVaccinations_vollrel,0.637879420669087,Basic Immunisation,Germany
2021-09-25,all,AllVaccinations_vollrel,0.638573269246932,Basic Immunisation,Germany
2021-09-26,all,AllVaccinations_vollrel,0.638949975257661,Basic Immunisation,Germany
2021-09-27,all,AllVaccinations_vollrel,0.63987406847338,Basic Immunisation,Germany
2021-09-28,all,AllVaccinations_vollrel,0.641339391720027,Basic Immunisation,Germany
2021-09-29,all,AllVaccinations_vollrel,0.642891913539182,Basic Immunisation,Germany
2021-09-30,all,AllVaccinations_vollrel,0.644305249552489,Basic Immunisation,Germany
2021-10-01,all,AllVaccinations_vollrel,0.645030665673133,Basic Immunisation,Germany
2021-10-02,all,AllVaccinations_vollrel,0.645191726282923,Basic Immunisation,Germany
2021-10-03,all,AllVaccinations_vollrel,0.645238121551539,Basic Immunisation,Germany
2021-10-04,all,AllVaccinations_vollrel,0.645807455714856,Basic Immunisation,Germany
2021-10-05,all,AllVaccinations_vollrel,0.647084155377201,Basic Immunisation,Germany
2021-10-06,all,AllVaccinations_vollrel,0.648387684444493,Basic Immunisation,Germany
2021-10-07,all,AllVaccinations_vollrel,0.649773722049361,Basic Immunisation,Germany
2021-10-08,all,AllVaccinations_vollrel,0.650656314468814,Basic Immunisation,Germany
2021-10-09,all,AllVaccinations_vollrel,0.650868279996192,Basic Immunisation,Germany
2021-10-10,all,AllVaccinations_vollrel,0.650933507558911,Basic Immunisation,Germany
2021-10-11,all,AllVaccinations_vollrel,0.651479090904313,Basic Immunisation,Germany
2021-10-12,all,AllVaccinations_vollrel,0.652644576610163,Basic Immunisation,Germany
2021-10-13,all,AllVaccinations_vollrel,0.653845249603719,Basic Immunisation,Germany
2021-10-14,all,AllVaccinations_vollrel,0.655100904237532,Basic Immunisation,Germany
2021-10-15,all,AllVaccinations_vollrel,0.65591041629219,Basic Immunisation,Germany
2021-10-16,all,AllVaccinations_vollrel,0.656129946004109,Basic Immunisation,Germany
2021-10-17,all,AllVaccinations_vollrel,0.656194524177377,Basic Immunisation,Germany
2021-10-18,all,AllVaccinations_vollrel,0.656704980363726,Basic Immunisation,Germany
2021-10-19,all,AllVaccinations_vollrel,0.657800813037999,Basic Immunisation,Germany
2021-10-20,all,AllVaccinations_vollrel,0.658905520701447,Basic Immunisation,Germany
2021-10-21,all,AllVaccinations_vollrel,0.66001051698243,Basic Immunisation,Germany
2021-10-22,all,AllVaccinations_vollrel,0.660730870270495,Basic Immunisation,Germany
2021-10-23,all,AllVaccinations_vollrel,0.660918555847812,Basic Immunisation,Germany
2021-10-24,all,AllVaccinations_vollrel,0.660978167394346,Basic Immunisation,Germany
2021-10-25,all,AllVaccinations_vollrel,0.661481684734144,Basic Immunisation,Germany
2021-10-26,all,AllVaccinations_vollrel,0.662615807334616,Basic Immunisation,Germany
2021-10-27,all,AllVaccinations_vollrel,0.663735487032649,Basic Immunisation,Germany
2021-10-28,all,AllVaccinations_vollrel,0.664876644685515,Basic Immunisation,Germany
2021-10-29,all,AllVaccinations_vollrel,0.665597334694037,Basic Immunisation,Germany
2021-10-30,all,AllVaccinations_vollrel,0.665780029593158,Basic Immunisation,Germany
2021-10-31,all,AllVaccinations_vollrel,0.665828517338897,Basic Immunisation,Germany
2021-11-01,all,AllVaccinations_vollrel,0.66603591308865,Basic Immunisation,Germany
2021-11-02,all,AllVaccinations_vollrel,0.666937674522664,Basic Immunisation,Germany
2021-11-03,all,AllVaccinations_vollrel,0.667927873179435,Basic Immunisation,Germany
2021-11-04,all,AllVaccinations_vollrel,0.668974039586372,Basic Immunisation,Germany
2021-11-05,all,AllVaccinations_vollrel,0.66964042139555,Basic Immunisation,Germany
2021-11-06,all,AllVaccinations_vollrel,0.669833446397248,Basic Immunisation,Germany
2021-11-07,all,AllVaccinations_vollrel,0.66989810875063,Basic Immunisation,Germany
2021-11-08,all,AllVaccinations_vollrel,0.670354208634713,Basic Immunisation,Germany
2021-11-09,all,AllVaccinations_vollrel,0.671346054816575,Basic Immunisation,Germany
2021-11-10,all,AllVaccinations_vollrel,0.67232368658488,Basic Immunisation,Germany
2021-11-11,all,AllVaccinations_vollrel,0.6733385139379,Basic Immunisation,Germany
2021-11-12,all,AllVaccinations_vollrel,0.674003404556484,Basic Immunisation,Germany
2021-11-13,all,AllVaccinations_vollrel,0.674213181400894,Basic Immunisation,Germany
2021-11-14,all,AllVaccinations_vollrel,0.674268908636448,Basic Immunisation,Germany
2021-11-15,all,AllVaccinations_vollrel,0.674718514626012,Basic Immunisation,Germany
2021-11-16,all,AllVaccinations_vollrel,0.675635717098103,Basic Immunisation,Germany
2021-11-17,all,AllVaccinations_vollrel,0.676515832217055,Basic Immunisation,Germany
2021-11-18,all,AllVaccinations_vollrel,0.677488425204243,Basic Immunisation,Germany
2021-11-19,all,AllVaccinations_vollrel,0.678178894551792,Basic Immunisation,Germany
2021-11-20,all,AllVaccinations_vollrel,0.678432649492969,Basic Immunisation,Germany
2021-11-21,all,AllVaccinations_vollrel,0.678510588252922,Basic Immunisation,Germany
2021-11-22,all,AllVaccinations_vollrel,0.67898452229547,Basic Immunisation,Germany
2021-11-23,all,AllVaccinations_vollrel,0.679966639661285,Basic Immunisation,Germany
2021-11-24,all,AllVaccinations_vollrel,0.681034668846435,Basic Immunisation,Germany
2021-11-25,all,AllVaccinations_vollrel,0.682142070273535,Basic Immunisation,Germany
2021-11-26,all,AllVaccinations_vollrel,0.682955514742097,Basic Immunisation,Germany
2021-11-27,all,AllVaccinations_vollrel,0.683430398817361,Basic Immunisation,Germany
2021-11-28,all,AllVaccinations_vollrel,0.683543260298947,Basic Immunisation,Germany
2021-11-29,all,AllVaccinations_vollrel,0.684120230801189,Basic Immunisation,Germany
2021-11-30,all,AllVaccinations_vollrel,0.685153505624933,Basic Immunisation,Germany
2021-12-01,all,AllVaccinations_vollrel,0.686240355078456,Basic Immunisation,Germany
2021-12-02,all,AllVaccinations_vollrel,0.687380009514999,Basic Immunisation,Germany
2021-12-03,all,AllVaccinations_vollrel,0.688244046232152,Basic Immunisation,Germany
2021-12-04,all,AllVaccinations_vollrel,0.688788138386961,Basic Immunisation,Germany
2021-12-05,all,AllVaccinations_vollrel,0.688938027093033,Basic Immunisation,Germany
2021-12-06,all,AllVaccinations_vollrel,0.689567345600533,Basic Immunisation,Germany
2021-12-07,all,AllVaccinations_vollrel,0.690630901213902,Basic Immunisation,Germany
2021-12-08,all,AllVaccinations_vollrel,0.691767296677455,Basic Immunisation,Germany
2021-12-09,all,AllVaccinations_vollrel,0.692955054036358,Basic Immunisation,Germany
2021-12-10,all,AllVaccinations_vollrel,0.693956725240112,Basic Immunisation,Germany
2021-12-11,all,AllVaccinations_vollrel,0.694643105839261,Basic Immunisation,Germany
2021-12-12,all,AllVaccinations_vollrel,0.694843418433696,Basic Immunisation,Germany
2021-12-13,all,AllVaccinations_vollrel,0.695601340104124,Basic Immunisation,Germany
2021-12-14,all,AllVaccinations_vollrel,0.696902151356302,Basic Immunisation,Germany
2021-12-15,all,AllVaccinations_vollrel,0.698418523829304,Basic Immunisation,Germany
2021-12-16,all,AllVaccinations_vollrel,0.700029238158783,Basic Immunisation,Germany
2021-12-17,all,AllVaccinations_vollrel,0.701402300000345,Basic Immunisation,Germany
2021-12-18,all,AllVaccinations_vollrel,0.70232019996481,Basic Immunisation,Germany
2021-12-19,all,AllVaccinations_vollrel,0.702587219286828,Basic Immunisation,Germany
2021-12-20,all,AllVaccinations_vollrel,0.703670461021174,Basic Immunisation,Germany
2021-12-21,all,AllVaccinations_vollrel,0.705256318165524,Basic Immunisation,Germany
2021-12-22,all,AllVaccinations_vollrel,0.706743468113192,Basic Immunisation,Germany
2021-12-23,all,AllVaccinations_vollrel,0.707644736492251,Basic Immunisation,Germany
2021-12-24,all,AllVaccinations_vollrel,0.707709362768442,Basic Immunisation,Germany
2021-12-25,all,AllVaccinations_vollrel,0.707732656608594,Basic Immunisation,Germany
2021-12-26,all,AllVaccinations_vollrel,0.707792003589055,Basic Immunisation,Germany
2021-12-27,all,AllVaccinations_vollrel,0.70856453652215,Basic Immunisation,Germany
2021-12-28,all,AllVaccinations_vollrel,0.709512356504323,Basic Immunisation,Germany
2021-12-29,all,AllVaccinations_vollrel,0.710378413544215,Basic Immunisation,Germany
2021-12-30,all,AllVaccinations_vollrel,0.711020852123788,Basic Immunisation,Germany
2021-12-31,all,AllVaccinations_vollrel,0.711097504130568,Basic Immunisation,Germany
2022-01-01,all,AllVaccinations_vollrel,0.711131573025329,Basic Immunisation,Germany
2022-01-02,all,AllVaccinations_vollrel,0.711303480844112,Basic Immunisation,Germany
2022-01-03,all,AllVaccinations_vollrel,0.712061294282964,Basic Immunisation,Germany
2022-01-04,all,AllVaccinations_vollrel,0.713225024232148,Basic Immunisation,Germany
2022-01-05,all,AllVaccinations_vollrel,0.714592458031794,Basic Immunisation,Germany
2022-01-06,all,AllVaccinations_vollrel,0.715707363514782,Basic Immunisation,Germany
2022-01-07,all,AllVaccinations_vollrel,0.71713456519546,Basic Immunisation,Germany
2022-01-08,all,AllVaccinations_vollrel,0.718129958967846,Basic Immunisation,Germany
2022-01-09,all,AllVaccinations_vollrel,0.718543764357445,Basic Immunisation,Germany
2022-01-10,all,AllVaccinations_vollrel,0.719573780208199,Basic Immunisation,Germany
2022-01-11,all,AllVaccinations_vollrel,0.721036277408158,Basic Immunisation,Germany
2022-01-12,all,AllVaccinations_vollrel,0.722660051681058,Basic Immunisation,Germany
2022-01-13,all,AllVaccinations_vollrel,0.724187499851933,Basic Immunisation,Germany
2022-01-14,all,AllVaccinations_vollrel,0.725573116556231,Basic Immunisation,Germany
2022-01-15,all,AllVaccinations_vollrel,0.726430827739094,Basic Immunisation,Germany
2022-01-16,all,AllVaccinations_vollrel,0.726709103144944,Basic Immunisation,Germany
2022-01-17,all,AllVaccinations_vollrel,0.72761254818124,Basic Immunisation,Germany
2022-01-18,all,AllVaccinations_vollrel,0.728796926309846,Basic Immunisation,Germany
2022-01-19,all,AllVaccinations_vollrel,0.730079686940409,Basic Immunisation,Germany
2022-01-20,all,AllVaccinations_vollrel,0.731374112529644,Basic Immunisation,Germany
2022-01-21,all,AllVaccinations_vollrel,0.73252035706655,Basic Immunisation,Germany
2022-01-22,all,AllVaccinations_vollrel,0.733212654325148,Basic Immunisation,Germany
2022-01-23,all,AllVaccinations_vollrel,0.733529003194046,Basic Immunisation,Germany
2022-01-24,all,AllVaccinations_vollrel,0.734320993759235,Basic Immunisation,Germany
2022-01-25,all,AllVaccinations_vollrel,0.735367352577861,Basic Immunisation,Germany
2022-01-26,all,AllVaccinations_vollrel,0.736391992927042,Basic Immunisation,Germany
2022-01-27,all,AllVaccinations_vollrel,0.737547942228535,Basic Immunisation,Germany
2022-01-28,all,AllVaccinations_vollrel,0.738534016059714,Basic Immunisation,Germany
2022-01-29,all,AllVaccinations_vollrel,0.73917591348141,Basic Immunisation,Germany
2022-01-30,all,AllVaccinations_vollrel,0.739424148612247,Basic Immunisation,Germany
2022-01-31,all,AllVaccinations_vollrel,0.740007156031245,Basic Immunisation,Germany
2022-02-01,all,AllVaccinations_vollrel,0.740695965827973,Basic Immunisation,Germany
2022-02-02,all,AllVaccinations_vollrel,0.741531802206892,Basic Immunisation,Germany
2022-02-03,all,AllVaccinations_vollrel,0.74234149464751,Basic Immunisation,Germany
2022-02-04,all,AllVaccinations_vollrel,0.743174324593782,Basic Immunisation,Germany
2022-02-05,all,AllVaccinations_vollrel,0.743793252870052,Basic Immunisation,Germany
2022-02-06,all,AllVaccinations_vollrel,0.744011435700144,Basic Immunisation,Germany
2022-02-07,all,AllVaccinations_vollrel,0.744494725761091,Basic Immunisation,Germany
2022-02-08,all,AllVaccinations_vollrel,0.745211399175595,Basic Immunisation,Germany
2022-02-09,all,AllVaccinations_vollrel,0.745933868992244,Basic Immunisation,Germany
2022-02-10,all,AllVaccinations_vollrel,0.746641150311158,Basic Immunisation,Germany
2022-02-11,all,AllVaccinations_vollrel,0.747339532589435,Basic Immunisation,Germany
2022-02-12,all,AllVaccinations_vollrel,0.747782740890326,Basic Immunisation,Germany
2022-02-13,all,AllVaccinations_vollrel,0.747917729716197,Basic Immunisation,Germany
2022-02-14,all,AllVaccinations_vollrel,0.74828107514024,Basic Immunisation,Germany
2022-02-15,all,AllVaccinations_vollrel,0.748846104092006,Basic Immunisation,Germany
2022-02-16,all,AllVaccinations_vollrel,0.749371003180794,Basic Immunisation,Germany
2022-02-17,all,AllVaccinations_vollrel,0.749924595662769,Basic Immunisation,Germany
2022-02-18,all,AllVaccinations_vollrel,0.75050013510307,Basic Immunisation,Germany
2022-02-19,all,AllVaccinations_vollrel,0.750829135040548,Basic Immunisation,Germany
2022-02-20,all,AllVaccinations_vollrel,0.750940084430971,Basic Immunisation,Germany
2022-02-21,all,AllVaccinations_vollrel,0.751284200711801,Basic Immunisation,Germany
2022-02-22,all,AllVaccinations_vollrel,0.751754142211792,Basic Immunisation,Germany
2022-02-23,all,AllVaccinations_vollrel,0.752189497710608,Basic Immunisation,Germany
2022-02-24,all,AllVaccinations_vollrel,0.752650744607383,Basic Immunisation,Germany
2022-02-25,all,AllVaccinations_vollrel,0.753057779510659,Basic Immunisation,Germany
2022-02-26,all,AllVaccinations_vollrel,0.753273040088218,Basic Immunisation,Germany
2022-02-27,all,AllVaccinations_vollrel,0.753330246488634,Basic Immunisation,Germany
2022-02-28,all,AllVaccinations_vollrel,0.753559553119522,Basic Immunisation,Germany
2022-03-01,all,AllVaccinations_vollrel,0.753858500756256,Basic Immunisation,Germany
2022-03-02,all,AllVaccinations_vollrel,0.754146913852993,Basic Immunisation,Germany
2022-03-03,all,AllVaccinations_vollrel,0.754506988278316,Basic Immunisation,Germany
2022-03-04,all,AllVaccinations_vollrel,0.754807198616762,Basic Immunisation,Germany
2022-03-05,all,AllVaccinations_vollrel,0.754940852586538,Basic Immunisation,Germany
2022-03-06,all,AllVaccinations_vollrel,0.754990735317025,Basic Immunisation,Germany
2022-03-07,all,AllVaccinations_vollrel,0.755158746799096,Basic Immunisation,Germany
2022-03-08,all,AllVaccinations_vollrel,0.755416542385752,Basic Immunisation,Germany
2022-03-09,all,AllVaccinations_vollrel,0.755645897119562,Basic Immunisation,Germany
2022-03-10,all,AllVaccinations_vollrel,0.75589823302453,Basic Immunisation,Germany
2022-03-11,all,AllVaccinations_vollrel,0.756144435806897,Basic Immunisation,Germany
2022-03-12,all,AllVaccinations_vollrel,0.756247135546134,Basic Immunisation,Germany
2022-03-13,all,AllVaccinations_vollrel,0.756280386691215,Basic Immunisation,Germany
2022-03-14,all,AllVaccinations_vollrel,0.756392719040656,Basic Immunisation,Germany
2022-03-15,all,AllVaccinations_vollrel,0.756590289768517,Basic Immunisation,Germany
2022-03-16,all,AllVaccinations_vollrel,0.756756341056502,Basic Immunisation,Germany
2022-03-17,all,AllVaccinations_vollrel,0.756933059167521,Basic Immunisation,Germany
2022-03-18,all,AllVaccinations_vollrel,0.757092508329412,Basic Immunisation,Germany
2022-03-19,all,AllVaccinations_vollrel,0.757167055833339,Basic Immunisation,Germany
2022-03-20,all,AllVaccinations_vollrel,0.757202615918693,Basic Immunisation,Germany
2022-03-21,all,AllVaccinations_vollrel,0.757310125950167,Basic Immunisation,Germany
2022-03-22,all,AllVaccinations_vollrel,0.757481119813424,Basic Immunisation,Germany
2022-03-23,all,AllVaccinations_vollrel,0.757643491227849,Basic Immunisation,Germany
2022-03-24,all,AllVaccinations_vollrel,0.757806872803643,Basic Immunisation,Germany
2022-03-25,all,AllVaccinations_vollrel,0.757967596692977,Basic Immunisation,Germany
2022-03-26,all,AllVaccinations_vollrel,0.758046894360487,Basic Immunisation,Germany
2022-03-27,all,AllVaccinations_vollrel,0.758079399910271,Basic Immunisation,Germany
2022-03-28,all,AllVaccinations_vollrel,0.758181594568824,Basic Immunisation,Germany
2022-03-29,all,AllVaccinations_vollrel,0.75831932526127,Basic Immunisation,Germany
2022-03-30,all,AllVaccinations_vollrel,0.758452714664973,Basic Immunisation,Germany
2022-03-31,all,AllVaccinations_vollrel,0.758603902149949,Basic Immunisation,Germany
2022-04-01,all,AllVaccinations_vollrel,0.758711436232884,Basic Immunisation,Germany
2022-04-02,all,AllVaccinations_vollrel,0.758757987835998,Basic Immunisation,Germany
2022-04-03,all,AllVaccinations_vollrel,0.758775401093892,Basic Immunisation,Germany
2022-04-04,all,AllVaccinations_vollrel,0.758836371547982,Basic Immunisation,Germany
2022-04-05,all,AllVaccinations_vollrel,0.758941849230986,Basic Immunisation,Germany
2022-04-06,all,AllVaccinations_vollrel,0.759086554847175,Basic Immunisation,Germany
2022-04-07,all,AllVaccinations_vollrel,0.759196842822414,Basic Immunisation,Germany
2022-04-08,all,AllVaccinations_vollrel,0.759296704489233,Basic Immunisation,Germany
2022-04-09,all,AllVaccinations_vollrel,0.759339359755635,Basic Immunisation,Germany
2022-04-10,all,AllVaccinations_vollrel,0.759353814683804,Basic Immunisation,Germany
2022-04-11,all,AllVaccinations_vollrel,0.759405765839953,Basic Immunisation,Germany
2022-04-12,all,AllVaccinations_vollrel,0.759473133982717,Basic Immunisation,Germany
2022-04-13,all,AllVaccinations_vollrel,0.759541091386281,Basic Immunisation,Germany
2022-04-14,all,AllVaccinations_vollrel,0.759613221718359,Basic Immunisation,Germany
2022-04-15,all,AllVaccinations_vollrel,0.759620064359064,Basic Immunisation,Germany
2022-04-16,all,AllVaccinations_vollrel,0.759632486938764,Basic Immunisation,Germany
2022-04-17,all,AllVaccinations_vollrel,0.759635914271982,Basic Immunisation,Germany
2022-04-18,all,AllVaccinations_vollrel,0.75964015935488,Basic Immunisation,Germany
2022-04-19,all,AllVaccinations_vollrel,0.759699843055798,Basic Immunisation,Germany
2022-04-20,all,AllVaccinations_vollrel,0.759758095694775,Basic Immunisation,Germany
2022-04-21,all,AllVaccinations_vollrel,0.759826437921718,Basic Immunisation,Germany
2022-04-22,all,AllVaccinations_vollrel,0.759901899381169,Basic Immunisation,Germany
2022-04-23,all,AllVaccinations_vollrel,0.759932997920475,Basic Immunisation,Germany
2022-04-24,all,AllVaccinations_vollrel,0.759942822942366,Basic Immunisation,Germany
2022-04-25,all,AllVaccinations_vollrel,0.759994293069291,Basic Immunisation,Germany
2022-04-26,all,AllVaccinations_vollrel,0.760098159304396,Basic Immunisation,Germany
2022-04-27,all,AllVaccinations_vollrel,0.760171299797844,Basic Immunisation,Germany
2022-04-28,all,AllVaccinations_vollrel,0.760247194183597,Basic Immunisation,Germany
2022-04-29,all,AllVaccinations_vollrel,0.760370854771253,Basic Immunisation,Germany
2022-04-30,all,AllVaccinations_vollrel,0.760403119806425,Basic Immunisation,Germany
2022-05-01,all,AllVaccinations_vollrel,0.760407148426173,Basic Immunisation,Germany
2022-05-02,all,AllVaccinations_vollrel,0.760436839954999,Basic Immunisation,Germany
2022-05-03,all,AllVaccinations_vollrel,0.760510196911598,Basic Immunisation,Germany
2022-05-04,all,AllVaccinations_vollrel,0.760582050651872,Basic Immunisation,Germany
2022-05-05,all,AllVaccinations_vollrel,0.760654084778106,Basic Immunisation,Germany
2022-05-06,all,AllVaccinations_vollrel,0.760702464292269,Basic Immunisation,Germany
2022-05-07,all,AllVaccinations_vollrel,0.760720959865916,Basic Immunisation,Germany
2022-05-08,all,AllVaccinations_vollrel,0.760726287264567,Basic Immunisation,Germany
2022-05-09,all,AllVaccinations_vollrel,0.760752683743212,Basic Immunisation,Germany
2022-05-10,all,AllVaccinations_vollrel,0.760807028019748,Basic Immunisation,Germany
2022-05-11,all,AllVaccinations_vollrel,0.760848432610169,Basic Immunisation,Germany
2022-05-12,all,AllVaccinations_vollrel,0.760892470835589,Basic Immunisation,Germany
2022-05-13,all,AllVaccinations_vollrel,0.760933093753522,Basic Immunisation,Germany
2022-05-14,all,AllVaccinations_vollrel,0.760948222122604,Basic Immunisation,Germany
2022-05-15,all,AllVaccinations_vollrel,0.760954451451049,Basic Immunisation,Germany
2022-05-16,all,AllVaccinations_vollrel,0.760978418732115,Basic Immunisation,Germany
