datum,agegroup2,outcome,value,type,region,scenario
2022-07-24,all,died,1740.08095226954,modelled,Saarland,observed
2022-07-25,all,died,1741.90684887543,modelled,Saarland,observed
2022-07-26,all,died,1743.79598066309,modelled,Saarland,observed
2022-07-27,all,died,1745.73394122269,modelled,Saarland,observed
2022-07-28,all,died,1747.70216368879,modelled,Saarland,observed
2022-07-29,all,died,1749.68230670099,modelled,Saarland,observed
2022-07-30,all,died,1751.65782500048,modelled,Saarland,observed
2022-07-31,all,died,1753.61422158358,modelled,Saarland,observed
2022-08-01,all,died,1755.53926008334,modelled,Saarland,observed
2022-08-02,all,died,1757.42320593478,modelled,Saarland,observed
2022-08-03,all,died,1759.25874668245,modelled,Saarland,observed
2022-08-04,all,died,1761.04049912945,modelled,Saarland,observed
2022-08-05,all,died,1762.76467514521,modelled,Saarland,observed
2022-08-06,all,died,1764.42882317809,modelled,Saarland,observed
2022-08-07,all,died,1766.03159776483,modelled,Saarland,observed
2022-08-08,all,died,1767.57252557021,modelled,Saarland,observed
2022-08-09,all,died,1769.05178891367,modelled,Saarland,observed
2022-08-10,all,died,1770.47008911082,modelled,Saarland,observed
2022-08-11,all,died,1771.82839377855,modelled,Saarland,observed
2022-08-12,all,died,1773.12795892782,modelled,Saarland,observed
2022-08-13,all,died,1774.37041772689,modelled,Saarland,observed
2022-08-14,all,died,1775.55761650707,modelled,Saarland,observed
2022-08-15,all,died,1776.69154091199,modelled,Saarland,observed
2022-08-16,all,died,1777.77425509521,modelled,Saarland,observed
2022-08-17,all,died,1778.80779964057,modelled,Saarland,observed
2022-08-18,all,died,1779.7941888786,modelled,Saarland,observed
2022-08-19,all,died,1780.7354287121,modelled,Saarland,observed
2022-08-20,all,died,1781.63344995035,modelled,Saarland,observed
2022-08-21,all,died,1782.49009824756,modelled,Saarland,observed
2022-08-22,all,died,1783.30712789114,modelled,Saarland,observed
2022-08-23,all,died,1784.08623322595,modelled,Saarland,observed
2022-08-24,all,died,1784.82907483966,modelled,Saarland,observed
2022-08-25,all,died,1785.53728979405,modelled,Saarland,observed
2022-08-26,all,died,1786.2124867296,modelled,Saarland,observed
2022-08-27,all,died,1786.85622480335,modelled,Saarland,observed
2022-08-28,all,died,1787.47000477696,modelled,Saarland,observed
2022-08-29,all,died,1788.05525906862,modelled,Saarland,observed
2022-08-30,all,died,1788.61334988128,modelled,Saarland,observed
2022-08-31,all,died,1789.14557042447,modelled,Saarland,observed
2022-09-01,all,died,1789.65314651047,modelled,Saarland,observed
2022-09-02,all,died,1790.13724073464,modelled,Saarland,observed
2022-09-03,all,died,1790.5989543825,modelled,Saarland,observed
2022-09-04,all,died,1791.03950309238,modelled,Saarland,observed
2022-09-05,all,died,1791.46278486894,modelled,Saarland,observed
2022-09-06,all,died,1791.87680468966,modelled,Saarland,observed
2022-09-07,all,died,1792.2902148219,modelled,Saarland,observed
2022-09-08,all,died,1792.70957676753,modelled,Saarland,observed
2022-09-09,all,died,1793.13973410869,modelled,Saarland,observed
2022-09-10,all,died,1793.58497084216,modelled,Saarland,observed
2022-09-11,all,died,1794.04917078587,modelled,Saarland,observed
2022-09-12,all,died,1794.5354177615,modelled,Saarland,observed
2022-09-13,all,died,1795.04634423421,modelled,Saarland,observed
2022-09-14,all,died,1795.58455180242,modelled,Saarland,observed
2022-09-15,all,died,1796.15270002741,modelled,Saarland,observed
2022-09-16,all,died,1796.75339105564,modelled,Saarland,observed
2022-09-17,all,died,1797.38916877774,modelled,Saarland,observed
2022-09-18,all,died,1798.06267094726,modelled,Saarland,observed
2022-09-19,all,died,1798.77663435354,modelled,Saarland,observed
2022-09-20,all,died,1799.53387380484,modelled,Saarland,observed
2022-09-21,all,died,1800.33727936435,modelled,Saarland,observed
2022-09-22,all,died,1801.1898550749,modelled,Saarland,observed
2022-09-23,all,died,1802.0947420332,modelled,Saarland,observed
2022-09-24,all,died,1803.05519416144,modelled,Saarland,observed
2022-09-25,all,died,1804.07447948969,modelled,Saarland,observed
2022-09-26,all,died,1805.15598803985,modelled,Saarland,observed
2022-09-27,all,died,1806.30331746889,modelled,Saarland,observed
2022-09-28,all,died,1807.52017920329,modelled,Saarland,observed
2022-09-29,all,died,1808.810405019,modelled,Saarland,observed
2022-09-30,all,died,1810.17794471816,modelled,Saarland,observed
2022-10-01,all,died,1811.62689262573,modelled,Saarland,observed
2022-10-02,all,died,1813.16147205364,modelled,Saarland,observed
2022-10-03,all,died,1814.78602821647,modelled,Saarland,observed
2022-10-04,all,died,1816.50504041009,modelled,Saarland,observed
2022-10-05,all,died,1818.32410420142,modelled,Saarland,observed
2022-10-06,all,died,1820.26504631012,modelled,Saarland,observed
2022-10-07,all,died,1822.3768288383,modelled,Saarland,observed
2022-10-08,all,died,1824.71422680846,modelled,Saarland,observed
2022-10-09,all,died,1827.3144707095,modelled,Saarland,observed
2022-10-10,all,died,1830.1931972167,modelled,Saarland,observed
2022-10-11,all,died,1833.34936578913,modelled,Saarland,observed
2022-10-12,all,died,1836.77195382437,modelled,Saarland,observed
2022-10-13,all,died,1840.44502951764,modelled,Saarland,observed
2022-10-14,all,died,1844.35053631611,modelled,Saarland,observed
2022-10-15,all,died,1848.46993868884,modelled,Saarland,observed
2022-10-16,all,died,1852.78535523987,modelled,Saarland,observed
2022-10-17,all,died,1857.28032512662,modelled,Saarland,observed
2022-10-18,all,died,1861.94002547293,modelled,Saarland,observed
2022-10-19,all,died,1866.75107034566,modelled,Saarland,observed
2022-10-20,all,died,1871.69929225914,modelled,Saarland,observed
2022-10-21,all,died,1876.73749730622,modelled,Saarland,observed
2022-10-22,all,died,1881.7645496648,modelled,Saarland,observed
2022-10-23,all,died,1886.66996776692,modelled,Saarland,observed
2022-10-24,all,died,1891.37653784331,modelled,Saarland,observed
2022-10-25,all,died,1895.84256853938,modelled,Saarland,observed
2022-10-26,all,died,1900.04887243529,modelled,Saarland,observed
2022-10-27,all,died,1903.99036608892,modelled,Saarland,observed
2022-10-28,all,died,1907.67349849138,modelled,Saarland,observed
2022-10-29,all,died,1911.11122734052,modelled,Saarland,observed
2022-10-30,all,died,1914.31885175268,modelled,Saarland,observed
2022-10-31,all,died,1917.31195384059,modelled,Saarland,observed
2022-11-01,all,died,1920.1057353129,modelled,Saarland,observed
2022-11-02,all,died,1922.71473899445,modelled,Saarland,observed
2022-11-03,all,died,1925.15239193638,modelled,Saarland,observed
2022-11-04,all,died,1927.43094150683,modelled,Saarland,observed
2022-11-05,all,died,1929.56157067706,modelled,Saarland,observed
2022-11-06,all,died,1931.55452584196,modelled,Saarland,observed
2022-11-07,all,died,1933.41921043126,modelled,Saarland,observed
2022-11-08,all,died,1935.16423556876,modelled,Saarland,observed
2022-11-09,all,died,1936.79752384727,modelled,Saarland,observed
2022-11-10,all,died,1938.32759032624,modelled,Saarland,observed
2022-11-11,all,died,1939.76240089473,modelled,Saarland,observed
2022-11-12,all,died,1941.10824711229,modelled,Saarland,observed
2022-11-13,all,died,1942.37095611421,modelled,Saarland,observed
2022-11-14,all,died,1943.55590676039,modelled,Saarland,observed
2022-11-15,all,died,1944.66816177637,modelled,Saarland,observed
2022-11-16,all,died,1945.71233917258,modelled,Saarland,observed
2022-11-17,all,died,1946.69269076813,modelled,Saarland,observed
2022-11-18,all,died,1947.61322130763,modelled,Saarland,observed
2022-11-19,all,died,1948.47763976792,modelled,Saarland,observed
2022-11-20,all,died,1949.28940102137,modelled,Saarland,observed
2022-11-21,all,died,1950.05170942687,modelled,Saarland,observed
2022-11-22,all,died,1950.76756494748,modelled,Saarland,observed
2022-11-23,all,died,1951.43977623455,modelled,Saarland,observed
2022-11-24,all,died,1952.07097438593,modelled,Saarland,observed
2022-11-25,all,died,1952.66363882523,modelled,Saarland,observed
2022-11-26,all,died,1953.22010395979,modelled,Saarland,observed
2022-11-27,all,died,1953.74257453433,modelled,Saarland,observed
2022-11-28,all,died,1954.23312879405,modelled,Saarland,observed
2020-03-04,all,reported,0,reported,Saarland,observed
2020-03-05,all,reported,0,reported,Saarland,observed
2020-03-06,all,reported,0,reported,Saarland,observed
2020-03-07,all,reported,0,reported,Saarland,observed
2020-03-08,all,reported,0,reported,Saarland,observed
2020-03-09,all,reported,0,reported,Saarland,observed
2020-03-10,all,reported,0,reported,Saarland,observed
2020-03-11,all,reported,0,reported,Saarland,observed
2020-03-12,all,reported,0,reported,Saarland,observed
2020-03-13,all,reported,0,reported,Saarland,observed
2020-03-14,all,reported,0,reported,Saarland,observed
2020-03-15,all,reported,0,reported,Saarland,observed
2020-03-16,all,reported,0,reported,Saarland,observed
2020-03-17,all,reported,0,reported,Saarland,observed
2020-03-18,all,reported,0,reported,Saarland,observed
2020-03-19,all,reported,0,reported,Saarland,observed
2020-03-20,all,reported,0,reported,Saarland,observed
2020-03-21,all,reported,0,reported,Saarland,observed
2020-03-22,all,reported,0,reported,Saarland,observed
2020-03-23,all,reported,0,reported,Saarland,observed
2020-03-24,all,reported,,reported,Saarland,observed
2020-03-25,all,reported,,reported,Saarland,observed
2020-03-26,all,reported,,reported,Saarland,observed
2020-03-27,all,reported,100.857142857143,reported,Saarland,observed
2020-03-28,all,reported,63.5714285714286,reported,Saarland,observed
2020-03-29,all,reported,60.8571428571429,reported,Saarland,observed
2020-03-30,all,reported,88.1428571428571,reported,Saarland,observed
2020-03-31,all,reported,82,reported,Saarland,observed
2020-04-01,all,reported,102.142857142857,reported,Saarland,observed
2020-04-02,all,reported,114,reported,Saarland,observed
2020-04-03,all,reported,111,reported,Saarland,observed
2020-04-04,all,reported,107.142857142857,reported,Saarland,observed
2020-04-05,all,reported,115.428571428571,reported,Saarland,observed
2020-04-06,all,reported,96.1428571428571,reported,Saarland,observed
2020-04-07,all,reported,110.714285714286,reported,Saarland,observed
2020-04-08,all,reported,107.285714285714,reported,Saarland,observed
2020-04-09,all,reported,100,reported,Saarland,observed
2020-04-10,all,reported,85.1428571428571,reported,Saarland,observed
2020-04-11,all,reported,82.8571428571429,reported,Saarland,observed
2020-04-12,all,reported,72.5714285714286,reported,Saarland,observed
2020-04-13,all,reported,72.5714285714286,reported,Saarland,observed
2020-04-14,all,reported,57.1428571428571,reported,Saarland,observed
2020-04-15,all,reported,39,reported,Saarland,observed
2020-04-16,all,reported,35,reported,Saarland,observed
2020-04-17,all,reported,33.5714285714286,reported,Saarland,observed
2020-04-18,all,reported,30.8571428571429,reported,Saarland,observed
2020-04-19,all,reported,31.7142857142857,reported,Saarland,observed
2020-04-20,all,reported,27.7142857142857,reported,Saarland,observed
2020-04-21,all,reported,27.2857142857143,reported,Saarland,observed
2020-04-22,all,reported,25.5714285714286,reported,Saarland,observed
2020-04-23,all,reported,25.5714285714286,reported,Saarland,observed
2020-04-24,all,reported,27,reported,Saarland,observed
2020-04-25,all,reported,25.8571428571429,reported,Saarland,observed
2020-04-26,all,reported,21,reported,Saarland,observed
2020-04-27,all,reported,22.4285714285714,reported,Saarland,observed
2020-04-28,all,reported,19.4285714285714,reported,Saarland,observed
2020-04-29,all,reported,18.4285714285714,reported,Saarland,observed
2020-04-30,all,reported,17.5714285714286,reported,Saarland,observed
2020-05-01,all,reported,15,reported,Saarland,observed
2020-05-02,all,reported,15.5714285714286,reported,Saarland,observed
2020-05-03,all,reported,16.1428571428571,reported,Saarland,observed
2020-05-04,all,reported,14.7142857142857,reported,Saarland,observed
2020-05-05,all,reported,11,reported,Saarland,observed
2020-05-06,all,reported,9,reported,Saarland,observed
2020-05-07,all,reported,8.28571428571429,reported,Saarland,observed
2020-05-08,all,reported,8.14285714285714,reported,Saarland,observed
2020-05-09,all,reported,6.71428571428571,reported,Saarland,observed
2020-05-10,all,reported,5.71428571428571,reported,Saarland,observed
2020-05-11,all,reported,3.14285714285714,reported,Saarland,observed
2020-05-12,all,reported,3.71428571428571,reported,Saarland,observed
2020-05-13,all,reported,4,reported,Saarland,observed
2020-05-14,all,reported,4.71428571428571,reported,Saarland,observed
2020-05-15,all,reported,4.42857142857143,reported,Saarland,observed
2020-05-16,all,reported,4.85714285714286,reported,Saarland,observed
2020-05-17,all,reported,5.14285714285714,reported,Saarland,observed
2020-05-18,all,reported,4.14285714285714,reported,Saarland,observed
2020-05-19,all,reported,3.28571428571429,reported,Saarland,observed
2020-05-20,all,reported,3,reported,Saarland,observed
2020-05-21,all,reported,2.42857142857143,reported,Saarland,observed
2020-05-22,all,reported,2.85714285714286,reported,Saarland,observed
2020-05-23,all,reported,2.42857142857143,reported,Saarland,observed
2020-05-24,all,reported,1.85714285714286,reported,Saarland,observed
2020-05-25,all,reported,1.42857142857143,reported,Saarland,observed
2020-05-26,all,reported,1.28571428571429,reported,Saarland,observed
2020-05-27,all,reported,2,reported,Saarland,observed
2020-05-28,all,reported,1.57142857142857,reported,Saarland,observed
2020-05-29,all,reported,1.14285714285714,reported,Saarland,observed
2020-05-30,all,reported,2,reported,Saarland,observed
2020-05-31,all,reported,2.71428571428571,reported,Saarland,observed
2020-06-01,all,reported,3,reported,Saarland,observed
2020-06-02,all,reported,3.14285714285714,reported,Saarland,observed
2020-06-03,all,reported,2.42857142857143,reported,Saarland,observed
2020-06-04,all,reported,3.28571428571429,reported,Saarland,observed
2020-06-05,all,reported,3.28571428571429,reported,Saarland,observed
2020-06-06,all,reported,3.42857142857143,reported,Saarland,observed
2020-06-07,all,reported,4,reported,Saarland,observed
2020-06-08,all,reported,4.14285714285714,reported,Saarland,observed
2020-06-09,all,reported,4.42857142857143,reported,Saarland,observed
2020-06-10,all,reported,4.28571428571429,reported,Saarland,observed
2020-06-11,all,reported,3.57142857142857,reported,Saarland,observed
2020-06-12,all,reported,3.57142857142857,reported,Saarland,observed
2020-06-13,all,reported,2.71428571428571,reported,Saarland,observed
2020-06-14,all,reported,1.42857142857143,reported,Saarland,observed
2020-06-15,all,reported,1,reported,Saarland,observed
2020-06-16,all,reported,0.714285714285714,reported,Saarland,observed
2020-06-17,all,reported,0.857142857142857,reported,Saarland,observed
2020-06-18,all,reported,0.857142857142857,reported,Saarland,observed
2020-06-19,all,reported,0.857142857142857,reported,Saarland,observed
2020-06-20,all,reported,0.714285714285714,reported,Saarland,observed
2020-06-21,all,reported,4,reported,Saarland,observed
2020-06-22,all,reported,4,reported,Saarland,observed
2020-06-23,all,reported,4,reported,Saarland,observed
2020-06-24,all,reported,3.71428571428571,reported,Saarland,observed
2020-06-25,all,reported,3.85714285714286,reported,Saarland,observed
2020-06-26,all,reported,3.85714285714286,reported,Saarland,observed
2020-06-27,all,reported,3.85714285714286,reported,Saarland,observed
2020-06-28,all,reported,0.571428571428571,reported,Saarland,observed
2020-06-29,all,reported,0.571428571428571,reported,Saarland,observed
2020-06-30,all,reported,0.428571428571429,reported,Saarland,observed
2020-07-01,all,reported,0.428571428571429,reported,Saarland,observed
2020-07-02,all,reported,0,reported,Saarland,observed
2020-07-03,all,reported,0.142857142857143,reported,Saarland,observed
2020-07-04,all,reported,0.142857142857143,reported,Saarland,observed
2020-07-05,all,reported,0.428571428571429,reported,Saarland,observed
2020-07-06,all,reported,0.571428571428571,reported,Saarland,observed
2020-07-07,all,reported,1,reported,Saarland,observed
2020-07-08,all,reported,1,reported,Saarland,observed
2020-07-09,all,reported,1,reported,Saarland,observed
2020-07-10,all,reported,0.857142857142857,reported,Saarland,observed
2020-07-11,all,reported,1.85714285714286,reported,Saarland,observed
2020-07-12,all,reported,2.14285714285714,reported,Saarland,observed
2020-07-13,all,reported,2.14285714285714,reported,Saarland,observed
2020-07-14,all,reported,2.14285714285714,reported,Saarland,observed
2020-07-15,all,reported,2.28571428571429,reported,Saarland,observed
2020-07-16,all,reported,2.28571428571429,reported,Saarland,observed
2020-07-17,all,reported,2.57142857142857,reported,Saarland,observed
2020-07-18,all,reported,1.85714285714286,reported,Saarland,observed
2020-07-19,all,reported,1.71428571428571,reported,Saarland,observed
2020-07-20,all,reported,2.28571428571429,reported,Saarland,observed
2020-07-21,all,reported,2,reported,Saarland,observed
2020-07-22,all,reported,3,reported,Saarland,observed
2020-07-23,all,reported,3.14285714285714,reported,Saarland,observed
2020-07-24,all,reported,3,reported,Saarland,observed
2020-07-25,all,reported,2.85714285714286,reported,Saarland,observed
2020-07-26,all,reported,3.14285714285714,reported,Saarland,observed
2020-07-27,all,reported,3.14285714285714,reported,Saarland,observed
2020-07-28,all,reported,3,reported,Saarland,observed
2020-07-29,all,reported,3.57142857142857,reported,Saarland,observed
2020-07-30,all,reported,4.14285714285714,reported,Saarland,observed
2020-07-31,all,reported,4.28571428571429,reported,Saarland,observed
2020-08-01,all,reported,4.85714285714286,reported,Saarland,observed
2020-08-02,all,reported,4.85714285714286,reported,Saarland,observed
2020-08-03,all,reported,5,reported,Saarland,observed
2020-08-04,all,reported,5.42857142857143,reported,Saarland,observed
2020-08-05,all,reported,5.57142857142857,reported,Saarland,observed
2020-08-06,all,reported,6.71428571428571,reported,Saarland,observed
2020-08-07,all,reported,7,reported,Saarland,observed
2020-08-08,all,reported,8,reported,Saarland,observed
2020-08-09,all,reported,8.71428571428571,reported,Saarland,observed
2020-08-10,all,reported,8.28571428571429,reported,Saarland,observed
2020-08-11,all,reported,10.8571428571429,reported,Saarland,observed
2020-08-12,all,reported,10.4285714285714,reported,Saarland,observed
2020-08-13,all,reported,10.5714285714286,reported,Saarland,observed
2020-08-14,all,reported,10,reported,Saarland,observed
2020-08-15,all,reported,9.42857142857143,reported,Saarland,observed
2020-08-16,all,reported,9.28571428571429,reported,Saarland,observed
2020-08-17,all,reported,12,reported,Saarland,observed
2020-08-18,all,reported,9.14285714285714,reported,Saarland,observed
2020-08-19,all,reported,9.85714285714286,reported,Saarland,observed
2020-08-20,all,reported,10.1428571428571,reported,Saarland,observed
2020-08-21,all,reported,10.8571428571429,reported,Saarland,observed
2020-08-22,all,reported,10.2857142857143,reported,Saarland,observed
2020-08-23,all,reported,9.71428571428571,reported,Saarland,observed
2020-08-24,all,reported,8,reported,Saarland,observed
2020-08-25,all,reported,10.2857142857143,reported,Saarland,observed
2020-08-26,all,reported,10.1428571428571,reported,Saarland,observed
2020-08-27,all,reported,11.4285714285714,reported,Saarland,observed
2020-08-28,all,reported,10.7142857142857,reported,Saarland,observed
2020-08-29,all,reported,10.1428571428571,reported,Saarland,observed
2020-08-30,all,reported,10.2857142857143,reported,Saarland,observed
2020-08-31,all,reported,10.4285714285714,reported,Saarland,observed
2020-09-01,all,reported,9.14285714285714,reported,Saarland,observed
2020-09-02,all,reported,9,reported,Saarland,observed
2020-09-03,all,reported,6.57142857142857,reported,Saarland,observed
2020-09-04,all,reported,6.85714285714286,reported,Saarland,observed
2020-09-05,all,reported,6.85714285714286,reported,Saarland,observed
2020-09-06,all,reported,7.28571428571429,reported,Saarland,observed
2020-09-07,all,reported,6.57142857142857,reported,Saarland,observed
2020-09-08,all,reported,5.42857142857143,reported,Saarland,observed
2020-09-09,all,reported,3.57142857142857,reported,Saarland,observed
2020-09-10,all,reported,2.42857142857143,reported,Saarland,observed
2020-09-11,all,reported,2.14285714285714,reported,Saarland,observed
2020-09-12,all,reported,2.14285714285714,reported,Saarland,observed
2020-09-13,all,reported,0.857142857142857,reported,Saarland,observed
2020-09-14,all,reported,0,reported,Saarland,observed
2020-09-15,all,reported,0,reported,Saarland,observed
2020-09-16,all,reported,1.85714285714286,reported,Saarland,observed
2020-09-17,all,reported,2.57142857142857,reported,Saarland,observed
2020-09-18,all,reported,2.85714285714286,reported,Saarland,observed
2020-09-19,all,reported,2.85714285714286,reported,Saarland,observed
2020-09-20,all,reported,5.42857142857143,reported,Saarland,observed
2020-09-21,all,reported,6.85714285714286,reported,Saarland,observed
2020-09-22,all,reported,8,reported,Saarland,observed
2020-09-23,all,reported,8.71428571428571,reported,Saarland,observed
2020-09-24,all,reported,9,reported,Saarland,observed
2020-09-25,all,reported,8.71428571428571,reported,Saarland,observed
2020-09-26,all,reported,9,reported,Saarland,observed
2020-09-27,all,reported,6.42857142857143,reported,Saarland,observed
2020-09-28,all,reported,7.57142857142857,reported,Saarland,observed
2020-09-29,all,reported,9.71428571428571,reported,Saarland,observed
2020-09-30,all,reported,13.1428571428571,reported,Saarland,observed
2020-10-01,all,reported,12.1428571428571,reported,Saarland,observed
2020-10-02,all,reported,12.1428571428571,reported,Saarland,observed
2020-10-03,all,reported,21.7142857142857,reported,Saarland,observed
2020-10-04,all,reported,27.4285714285714,reported,Saarland,observed
2020-10-05,all,reported,26.2857142857143,reported,Saarland,observed
2020-10-06,all,reported,30.4285714285714,reported,Saarland,observed
2020-10-07,all,reported,29.4285714285714,reported,Saarland,observed
2020-10-08,all,reported,41.8571428571429,reported,Saarland,observed
2020-10-09,all,reported,46.1428571428571,reported,Saarland,observed
2020-10-10,all,reported,38.7142857142857,reported,Saarland,observed
2020-10-11,all,reported,54,reported,Saarland,observed
2020-10-12,all,reported,65.8571428571429,reported,Saarland,observed
2020-10-13,all,reported,66,reported,Saarland,observed
2020-10-14,all,reported,90.7142857142857,reported,Saarland,observed
2020-10-15,all,reported,97.5714285714286,reported,Saarland,observed
2020-10-16,all,reported,101.714285714286,reported,Saarland,observed
2020-10-17,all,reported,102.428571428571,reported,Saarland,observed
2020-10-18,all,reported,85.7142857142857,reported,Saarland,observed
2020-10-19,all,reported,95,reported,Saarland,observed
2020-10-20,all,reported,120.428571428571,reported,Saarland,observed
2020-10-21,all,reported,112.428571428571,reported,Saarland,observed
2020-10-22,all,reported,133.285714285714,reported,Saarland,observed
2020-10-23,all,reported,129.428571428571,reported,Saarland,observed
2020-10-24,all,reported,145.428571428571,reported,Saarland,observed
2020-10-25,all,reported,158.428571428571,reported,Saarland,observed
2020-10-26,all,reported,168.714285714286,reported,Saarland,observed
2020-10-27,all,reported,183.714285714286,reported,Saarland,observed
2020-10-28,all,reported,177.285714285714,reported,Saarland,observed
2020-10-29,all,reported,207.285714285714,reported,Saarland,observed
2020-10-30,all,reported,244,reported,Saarland,observed
2020-10-31,all,reported,253.285714285714,reported,Saarland,observed
2020-11-01,all,reported,248.142857142857,reported,Saarland,observed
2020-11-02,all,reported,251.142857142857,reported,Saarland,observed
2020-11-03,all,reported,231.857142857143,reported,Saarland,observed
2020-11-04,all,reported,268.714285714286,reported,Saarland,observed
2020-11-05,all,reported,226.714285714286,reported,Saarland,observed
2020-11-06,all,reported,199.571428571429,reported,Saarland,observed
2020-11-07,all,reported,201.714285714286,reported,Saarland,observed
2020-11-08,all,reported,242.714285714286,reported,Saarland,observed
2020-11-09,all,reported,244.571428571429,reported,Saarland,observed
2020-11-10,all,reported,241,reported,Saarland,observed
2020-11-11,all,reported,226.142857142857,reported,Saarland,observed
2020-11-12,all,reported,254.714285714286,reported,Saarland,observed
2020-11-13,all,reported,240.571428571429,reported,Saarland,observed
2020-11-14,all,reported,237.142857142857,reported,Saarland,observed
2020-11-15,all,reported,216,reported,Saarland,observed
2020-11-16,all,reported,193,reported,Saarland,observed
2020-11-17,all,reported,222,reported,Saarland,observed
2020-11-18,all,reported,219.142857142857,reported,Saarland,observed
2020-11-19,all,reported,176.428571428571,reported,Saarland,observed
2020-11-20,all,reported,182.142857142857,reported,Saarland,observed
2020-11-21,all,reported,180.142857142857,reported,Saarland,observed
2020-11-22,all,reported,166,reported,Saarland,observed
2020-11-23,all,reported,190.428571428571,reported,Saarland,observed
2020-11-24,all,reported,147.857142857143,reported,Saarland,observed
2020-11-25,all,reported,141.428571428571,reported,Saarland,observed
2020-11-26,all,reported,163,reported,Saarland,observed
2020-11-27,all,reported,184,reported,Saarland,observed
2020-11-28,all,reported,179,reported,Saarland,observed
2020-11-29,all,reported,171.142857142857,reported,Saarland,observed
2020-11-30,all,reported,157.714285714286,reported,Saarland,observed
2020-12-01,all,reported,167.285714285714,reported,Saarland,observed
2020-12-02,all,reported,200.857142857143,reported,Saarland,observed
2020-12-03,all,reported,200.142857142857,reported,Saarland,observed
2020-12-04,all,reported,173.428571428571,reported,Saarland,observed
2020-12-05,all,reported,194.142857142857,reported,Saarland,observed
2020-12-06,all,reported,218.285714285714,reported,Saarland,observed
2020-12-07,all,reported,225.571428571429,reported,Saarland,observed
2020-12-08,all,reported,280.857142857143,reported,Saarland,observed
2020-12-09,all,reported,259.571428571429,reported,Saarland,observed
2020-12-10,all,reported,243,reported,Saarland,observed
2020-12-11,all,reported,301.285714285714,reported,Saarland,observed
2020-12-12,all,reported,275,reported,Saarland,observed
2020-12-13,all,reported,249.571428571429,reported,Saarland,observed
2020-12-14,all,reported,268.571428571429,reported,Saarland,observed
2020-12-15,all,reported,276.571428571429,reported,Saarland,observed
2020-12-16,all,reported,271.142857142857,reported,Saarland,observed
2020-12-17,all,reported,276,reported,Saarland,observed
2020-12-18,all,reported,248,reported,Saarland,observed
2020-12-19,all,reported,268.428571428571,reported,Saarland,observed
2020-12-20,all,reported,289.285714285714,reported,Saarland,observed
2020-12-21,all,reported,289.428571428571,reported,Saarland,observed
2020-12-22,all,reported,260.571428571429,reported,Saarland,observed
2020-12-23,all,reported,252,reported,Saarland,observed
2020-12-24,all,reported,232.857142857143,reported,Saarland,observed
2020-12-25,all,reported,227.142857142857,reported,Saarland,observed
2020-12-26,all,reported,194.857142857143,reported,Saarland,observed
2020-12-27,all,reported,193.571428571429,reported,Saarland,observed
2020-12-28,all,reported,190,reported,Saarland,observed
2020-12-29,all,reported,151.714285714286,reported,Saarland,observed
2020-12-30,all,reported,141.285714285714,reported,Saarland,observed
2020-12-31,all,reported,141.571428571429,reported,Saarland,observed
2021-01-01,all,reported,125.285714285714,reported,Saarland,observed
2021-01-02,all,reported,133,reported,Saarland,observed
2021-01-03,all,reported,136.857142857143,reported,Saarland,observed
2021-01-04,all,reported,132.285714285714,reported,Saarland,observed
2021-01-05,all,reported,188.714285714286,reported,Saarland,observed
2021-01-06,all,reported,218.714285714286,reported,Saarland,observed
2021-01-07,all,reported,246.714285714286,reported,Saarland,observed
2021-01-08,all,reported,243,reported,Saarland,observed
2021-01-09,all,reported,267.142857142857,reported,Saarland,observed
2021-01-10,all,reported,254.571428571429,reported,Saarland,observed
2021-01-11,all,reported,248.142857142857,reported,Saarland,observed
2021-01-12,all,reported,203,reported,Saarland,observed
2021-01-13,all,reported,185.285714285714,reported,Saarland,observed
2021-01-14,all,reported,180.571428571429,reported,Saarland,observed
2021-01-15,all,reported,178,reported,Saarland,observed
2021-01-16,all,reported,151.714285714286,reported,Saarland,observed
2021-01-17,all,reported,163,reported,Saarland,observed
2021-01-18,all,reported,155.142857142857,reported,Saarland,observed
2021-01-19,all,reported,161.571428571429,reported,Saarland,observed
2021-01-20,all,reported,161.285714285714,reported,Saarland,observed
2021-01-21,all,reported,159.571428571429,reported,Saarland,observed
2021-01-22,all,reported,163.142857142857,reported,Saarland,observed
2021-01-23,all,reported,170.285714285714,reported,Saarland,observed
2021-01-24,all,reported,178.714285714286,reported,Saarland,observed
2021-01-25,all,reported,187.571428571429,reported,Saarland,observed
2021-01-26,all,reported,194.142857142857,reported,Saarland,observed
2021-01-27,all,reported,197.428571428571,reported,Saarland,observed
2021-01-28,all,reported,209,reported,Saarland,observed
2021-01-29,all,reported,217,reported,Saarland,observed
2021-01-30,all,reported,204.714285714286,reported,Saarland,observed
2021-01-31,all,reported,187.714285714286,reported,Saarland,observed
2021-02-01,all,reported,193.571428571429,reported,Saarland,observed
2021-02-02,all,reported,181.142857142857,reported,Saarland,observed
2021-02-03,all,reported,179.857142857143,reported,Saarland,observed
2021-02-04,all,reported,168.142857142857,reported,Saarland,observed
2021-02-05,all,reported,159,reported,Saarland,observed
2021-02-06,all,reported,160.428571428571,reported,Saarland,observed
2021-02-07,all,reported,157,reported,Saarland,observed
2021-02-08,all,reported,126.571428571429,reported,Saarland,observed
2021-02-09,all,reported,111.571428571429,reported,Saarland,observed
